YearsCodePro,DevType,ConvertedCompYearly,OrgSize,Year
15,Data Analyst,19452.0,100-1000,2021
5,Data Analyst,100000.0,10000+,2021
5,Data Analyst,175000.0,100-1000,2021
2,Data Analyst,45401.0,1000-4999,2021
9,Data Analyst,68000.0,10-100,2021
3,Data Analyst,51888.0,10000+,2021
38,Data Analyst,155111.0,10000+,2021
5,Data Analyst,114534.0,10000+,2021
30,Data Analyst,81074.0,100-1000,2021
2,Data Analyst,16164.0,10-100,2021
13,Data Analyst,29676.0,10-100,2021
3,Data Analyst,17868.0,10-100,2021
8,Data Analyst,162000.0,10-100,2021
28,Data Analyst,51704.0,2-9,2021
6,Data Analyst,85000.0,5000-9999,2021
3,Data Analyst,24744.0,10-100,2021
Less than 1 year,Data Analyst,87000.0,10000+,2021
1,Data Analyst,35672.0,2-9,2021
33,Data Analyst,100214.0,100-1000,2021
10,Data Analyst,25716.0,2-9,2021
9,Data Analyst,20616.0,100-1000,2021
1,Data Analyst,1680.0,10-100,2021
26,Data Analyst,90000.0,5000-9999,2021
8,Data Analyst,25716.0,5000-9999,2021
3,Data Analyst,33535.0,10-100,2021
3,Data Analyst,43426.0,1000-4999,2021
4,Data Analyst,45656.0,10000+,2021
2,Data Analyst,25584.0,1000-4999,2021
1,Data Analyst,127800.0,5000-9999,2021
10,Data Analyst,3173450.0,100-1000,2021
12,Data Analyst,274356.0,100-1000,2021
24,Data Analyst,35000.0,1,2021
2,Data Analyst,40086.0,100-1000,2021
5,Data Analyst,93000.0,10000+,2021
2,Data Analyst,39612.0,100-1000,2021
1,Data Analyst,4859.0,10-100,2021
1,Data Analyst,24000.0,100-1000,2021
12,Data Analyst,48000.0,2-9,2021
10,Data Analyst,39908.0,10-100,2021
5,Data Analyst,112000.0,100-1000,2021
6,Data Analyst,80000.0,1000-4999,2021
10,Data Analyst,80000.0,10-100,2021
6,Data Analyst,15852.0,10-100,2021
25,Data Analyst,120000.0,100-1000,2021
25,Data Analyst,54049.0,2-9,2021
34,Data Analyst,90000.0,2-9,2021
3,Data Analyst,36622.0,10000+,2021
27,Data Analyst,146365.0,10-100,2021
10,Data Analyst,64630.0,1,2021
Less than 1 year,Data Analyst,9384.0,10000+,2021
8,Data Analyst,33575.0,1000-4999,2021
14,Data Analyst,75669.0,100-1000,2021
3,Data Analyst,10080.0,100-1000,2021
5,Data Analyst,11724.0,1,2021
2,Data Analyst,27336.0,100-1000,2021
5,Data Analyst,25100.0,10-100,2021
21,Data Analyst,77832.0,10-100,2021
2,Data Analyst,36324.0,10000+,2021
8,Data Analyst,80000.0,100-1000,2021
4,Data Analyst,43164.0,10-100,2021
Less than 1 year,Data Analyst,5448.0,1000-4999,2021
8,Data Analyst,145000.0,10-100,2021
2,Data Analyst,28105.0,1000-4999,2021
Less than 1 year,Data Analyst,26364.0,100-1000,2021
8,Data Analyst,31584.0,2-9,2021
7,Data Analyst,77832.0,10-100,2021
1,Data Analyst,6283.0,2-9,2021
3,Data Analyst,63281.0,10-100,2021
16,Data Analyst,48000.0,10-100,2021
24,Data Analyst,51888.0,1000-4999,2021
14,Data Analyst,64859.0,10-100,2021
10,Data Analyst,48000.0,1,2021
7,Data Analyst,81433.0,1000-4999,2021
7,Data Analyst,72829.0,100-1000,2021
18,Data Analyst,35508.0,100-1000,2021
8,Data Analyst,21720.0,10-100,2021
36,Data Analyst,81074.0,10000+,2021
3,Data Analyst,85000.0,1000-4999,2021
6,Data Analyst,28584.0,100-1000,2021
36,Data Analyst,32429.0,2-9,2021
17,Data Analyst,270245.0,10-100,2021
2,Data Analyst,20016.0,2-9,2021
3,Data Analyst,13128.0,100-1000,2021
10,Data Analyst,51888.0,10000+,2021
8,Data Analyst,84936.0,10-100,2021
5,Data Analyst,51704.0,100-1000,2021
5,Data Analyst,109781.0,5000-9999,2021
16,Data Analyst,162150.0,1,2021
3,Data Analyst,23460.0,1,2021
11,Data Analyst,71093.0,100-1000,2021
9,Data Analyst,1.0,2-9,2021
10,Data Analyst,89364.0,100-1000,2021
12,Data Analyst,10332.0,10-100,2021
6,Data Analyst,62268.0,10000+,2021
12,Data Analyst,42000.0,10-100,2021
15,Data Analyst,38484.0,10-100,2021
Less than 1 year,Data Analyst,32112.0,10000+,2021
30,Data Analyst,86853.0,1000-4999,2021
3,Data Analyst,3420.0,5000-9999,2021
3,Data Analyst,14400.0,1,2021
24,Data Analyst,91883.0,100-1000,2021
4,Data Analyst,26928.0,10-100,2021
3,Data Analyst,16754.0,10-100,2021
15,Data Analyst,170000.0,10-100,2021
6,Data Analyst,77556.0,10000+,2021
19,Data Analyst,105884.0,10000+,2021
11,Data Analyst,60000.0,2-9,2021
3,Data Analyst,3600.0,1,2021
10,Data Analyst,31176.0,2-9,2021
11,Data Analyst,98369.0,10000+,2021
3,Data Analyst,32424.0,1000-4999,2021
20,Data Analyst,64044.0,1,2021
4,Data Analyst,101649.0,0,2021
3,Data Analyst,20029.0,10-100,2021
10,Data Analyst,24300.0,10-100,2021
23,Data Analyst,129718.0,10-100,2021
3,Data Analyst,8004.0,2-9,2021
5,Data Analyst,27923.0,1000-4999,2021
15,Data Analyst,63380.0,0,2021
1,Data Analyst,44320.0,10000+,2021
15,Data Analyst,13260.0,2-9,2021
Less than 1 year,Data Analyst,7176.0,1000-4999,2021
1,Data Analyst,31128.0,10-100,2021
12,Data Analyst,22704.0,100-1000,2021
5,Data Analyst,21996.0,1000-4999,2021
5,Data Analyst,25944.0,2-9,2021
22,Data Analyst,95006.0,100-1000,2021
30,Data Analyst,64044.0,2-9,2021
10,Data Analyst,57312.0,10000+,2021
21,Data Analyst,77832.0,10-100,2021
11,Data Analyst,120000.0,10000+,2021
2,Data Analyst,12566.0,10000+,2021
9,Data Analyst,105400.0,1,2021
20,Data Analyst,36.0,10-100,2021
4,Data Analyst,60752.0,10-100,2021
8,Data Analyst,88000.0,100-1000,2021
15,Data Analyst,120000.0,100-1000,2021
26,Data Analyst,68068.0,100-1000,2021
11,Data Analyst,130000.0,1000-4999,2021
Less than 1 year,Data Analyst,4128.0,100-1000,2021
2,Data Analyst,41508.0,10000+,2021
13,Data Analyst,105000.0,100-1000,2021
11,Data Analyst,97284.0,1000-4999,2021
8,Data Analyst,51702.0,100-1000,2021
2,Data Analyst,56000.0,1000-4999,2021
20,Data Analyst,90756.0,100-1000,2021
6,Data Analyst,72000.0,100-1000,2021
4,Data Analyst,6468.0,1000-4999,2021
13,Data Analyst,113447.0,10-100,2021
10,Data Analyst,95484.0,10-100,2021
4,Data Analyst,35280.0,10-100,2021
4,Data Analyst,64859.0,2-9,2021
10,Data Analyst,47563.0,100-1000,2021
8,Data Analyst,47184.0,10-100,2021
9,Data Analyst,99000.0,10000+,2021
5,Data Analyst,74616.0,100-1000,2021
2,Data Analyst,42651.0,10-100,2021
5,Data Analyst,88000.0,10-100,2021
Less than 1 year,Data Analyst,32429.0,100-1000,2021
12,Data Analyst,59558.0,10000+,2021
22,Data Analyst,145400.0,1,2021
11,Data Analyst,57000.0,10-100,2021
17,Data Analyst,51708.0,10-100,2021
3,Data Analyst,8377.0,100-1000,2021
2,Data Analyst,85000.0,1000-4999,2021
10,Data Analyst,48644.0,2-9,2021
8,Data Analyst,72568.0,100-1000,2021
28,Data Analyst,41508.0,10-100,2021
Less than 1 year,Data Analyst,51888.0,1000-4999,2021
2,Data Analyst,86900.0,10000+,2021
20,Data Analyst,151263.0,1,2021
5,Data Analyst,75000.0,100-1000,2021
7,Data Analyst,63000.0,10000+,2021
7,Data Analyst,44750.0,100-1000,2021
30,Data Analyst,37632.0,1,2021
3,Data Analyst,12720.0,10-100,2021
5,Data Analyst,150792.0,100-1000,2021
8,Data Analyst,80000.0,2-9,2021
5,Data Analyst,38778.0,2-9,2021
10,Data Analyst,142500.0,10-100,2021
12,Data Analyst,69800.0,10-100,2021
Less than 1 year,Data Analyst,17296.0,10-100,2021
20,Data Analyst,149000.0,5000-9999,2021
5,Data Analyst,74400.0,1000-4999,2021
35,Data Analyst,100000.0,1,2021
20,Data Analyst,3436.0,2-9,2021
5,Data Analyst,125000.0,10-100,2021
33,Data Analyst,129318.0,10000+,2021
14,Data Analyst,50673.0,10-100,2021
3,Data Analyst,6500.0,1,2021
10,Data Analyst,39324.0,100-1000,2021
17,Data Analyst,20943.0,10-100,2021
27,Data Analyst,64859.0,10-100,2021
7,Data Analyst,64859.0,10-100,2021
25,Data Analyst,33300.0,1,2021
2,Data Analyst,23364.0,10-100,2021
14,Data Analyst,58368.0,5000-9999,2021
3,Data Analyst,9624.0,1000-4999,2021
11,Data Analyst,6876.0,2-9,2021
Less than 1 year,Data Analyst,16488.0,100-1000,2021
15,Data Analyst,127061.0,10-100,2021
11,Data Analyst,20892.0,10-100,2021
42,Data Analyst,56700.0,10-100,2021
16,Data Analyst,54000.0,2-9,2021
4,Data Analyst,54000.0,10-100,2021
Less than 1 year,Data Analyst,71093.0,1000-4999,2021
22,Data Analyst,113447.0,2-9,2021
25,Data Analyst,140000.0,10000+,2021
10,Data Analyst,10992.0,1,2021
6,Data Analyst,25932.0,0,2021
25,Data Analyst,150000.0,1000-4999,2021
22,Data Analyst,59454.0,100-1000,2021
5,Data Analyst,32316.0,1,2021
12,Data Analyst,16000.0,10-100,2021
14,Data Analyst,30000.0,1,2021
32,Data Analyst,64859.0,100-1000,2021
5,Data Analyst,8076.0,100-1000,2021
6,Data Analyst,5364.0,10-100,2021
25,Data Analyst,130000.0,5000-9999,2021
11,Data Analyst,97848.0,10-100,2021
20,Data Analyst,60505.0,2-9,2021
5,Data Analyst,55000.0,10-100,2021
2,Data Analyst,6876.0,2-9,2021
1,Data Analyst,38915.0,10000+,2021
14,Data Analyst,66716.0,10-100,2021
5,Data Analyst,8006.0,100-1000,2021
12,Data Analyst,18000.0,10-100,2021
30,Data Analyst,120000.0,1,2021
Less than 1 year,Data Analyst,121979.0,100-1000,2021
25,Data Analyst,27240.0,2-9,2021
22,Data Analyst,9312.0,10000+,2021
20,Data Analyst,63228.0,1000-4999,2021
5,Data Analyst,60000.0,10000+,2021
36,Data Analyst,160000.0,10-100,2021
2,Data Analyst,25365.0,1000-4999,2021
7,Data Analyst,95000.0,100-1000,2021
15,Data Analyst,75669.0,10-100,2021
5,Data Analyst,7788.0,100-1000,2021
13,Data Analyst,19740.0,100-1000,2021
20,Data Analyst,49296.0,5000-9999,2021
2,Data Analyst,47779.0,100-1000,2021
2,Data Analyst,43866.0,2-9,2021
29,Data Analyst,45396.0,1000-4999,2021
10,Data Analyst,33972.0,2-9,2021
Less than 1 year,Data Analyst,9888.0,10000+,2021
25,Data Analyst,275000.0,10-100,2021
7,Data Analyst,150000.0,2-9,2021
16,Data Analyst,27492.0,100-1000,2021
20,Data Analyst,122796.0,10000+,2021
6,Data Analyst,60000.0,10-100,2021
19,Data Analyst,97400.0,10000+,2021
6,Data Analyst,194577.0,1,2021
16,Data Analyst,60000.0,10-100,2021
3,Data Analyst,7092.0,2-9,2021
8,Data Analyst,52000.0,1,2021
6,Data Analyst,3612.0,1,2021
22,Data Analyst,51888.0,100-1000,2021
11,Data Analyst,40400.0,2-9,2021
36,Data Analyst,235000.0,100-1000,2021
18,Data Analyst,13740.0,10-100,2021
11,Data Analyst,25944.0,2-9,2021
8,Data Analyst,75669.0,100-1000,2021
22,Data Analyst,75240.0,10-100,2021
15,Data Analyst,16754.0,10000+,2021
21,Data Analyst,95000.0,10-100,2021
2,Data Analyst,67021.0,10000+,2021
30,Data Analyst,45379.0,2-9,2021
7,Data Analyst,4323900.0,10-100,2021
10,Data Analyst,91883.0,100-1000,2021
10,Data Analyst,305000.0,10000+,2021
2,Data Analyst,15252.0,2-9,2021
25,Data Analyst,41880.0,2-9,2021
14,Data Analyst,98321.0,1000-4999,2021
2,Data Analyst,7200.0,10-100,2021
21,Data Analyst,71340.0,2-9,2021
22,Data Analyst,78000.0,1000-4999,2021
20,Data Analyst,103408.0,10-100,2021
32,Data Analyst,95000.0,10-100,2021
18,Data Analyst,84707.0,10-100,2021
13,Data Analyst,21996.0,10-100,2021
11,Data Analyst,57480.0,10-100,2021
21,Data Analyst,102200.0,1,2021
13,Data Analyst,46728.0,10000+,2021
17,Data Analyst,150000.0,10000+,2021
12,Data Analyst,42000.0,100-1000,2021
8,Data Analyst,62040.0,10-100,2021
2,Data Analyst,70000.0,10000+,2021
25,Data Analyst,140000.0,10-100,2021
35,Data Analyst,125000.0,1000-4999,2021
5,Data Analyst,1260000.0,100-1000,2021
6,Data Analyst,336000.0,10000+,2021
6,Data Analyst,115000.0,10000+,2021
4,Data Analyst,1297176.0,10000+,2021
32,Data Analyst,93072.0,2-9,2021
2,Data Analyst,18000.0,10-100,2021
11,Data Analyst,13176.0,2-9,2021
13,Data Analyst,19697.0,2-9,2021
15,Data Analyst,54049.0,10-100,2021
10,Data Analyst,80000.0,10-100,2021
5,Data Analyst,42656.0,2-9,2021
4,Data Analyst,200000.0,10000+,2021
9,Data Analyst,77556.0,1000-4999,2021
17,Data Analyst,20040.0,100-1000,2021
16,Data Analyst,91883.0,100-1000,2021
2,Data Analyst,9624.0,10-100,2021
4,Data Analyst,10440.0,10000+,2021
8,Data Analyst,21996.0,100-1000,2021
20,Data Analyst,58167.0,2-9,2021
5,Data Analyst,600000.0,10-100,2021
30,Data Analyst,152473.0,10-100,2021
5,Data Analyst,14472.0,10-100,2021
8,Data Analyst,86400.0,1,2021
10,Data Analyst,907572.0,2-9,2021
Less than 1 year,Data Analyst,24863.0,100-1000,2021
2,Data Analyst,10980.0,10000+,2021
3,Data Analyst,40104.0,10000+,2021
15,Data Analyst,38916.0,10-100,2021
12,Data Analyst,24000.0,2-9,2021
4,Data Analyst,65000.0,10-100,2021
50,Data Analyst,300000.0,2-9,2021
19,Data Analyst,25296.0,10-100,2021
3,Data Analyst,62000.0,10000+,2021
6,Data Analyst,160000.0,10000+,2021
23,Data Analyst,110000.0,10000+,2021
2,Data Analyst,45396.0,10-100,2021
5,Data Analyst,75669.0,10000+,2021
20,Data Analyst,127967.0,2-9,2021
25,Data Analyst,300000.0,2-9,2021
3,Data Analyst,680676.0,1000-4999,2021
2,Data Analyst,19452.0,100-1000,2021
26,Data Analyst,100074.0,1000-4999,2021
23,Data Analyst,89446.0,100-1000,2021
8,Data Analyst,17700.0,100-1000,2021
10,Data Analyst,63228.0,10-100,2021
10,Data Analyst,140527.0,10-100,2021
10,Data Analyst,79815.0,10-100,2021
14,Data Analyst,71446.0,1000-4999,2021
15,Data Analyst,43200.0,1000-4999,2021
8,Data Analyst,11676.0,2-9,2021
7,Data Analyst,30267.0,10-100,2021
2,Data Analyst,60000.0,10-100,2021
2,Data Analyst,90000.0,10-100,2021
16,Data Analyst,96874.0,10-100,2021
Less than 1 year,Data Analyst,11532.0,100-1000,2021
20,Data Analyst,251316.0,10000+,2021
Less than 1 year,Data Analyst,38592.0,100-1000,2021
4,Data Analyst,20244.0,100-1000,2021
20,Data Analyst,66396.0,10-100,2021
3,Data Analyst,30876.0,10-100,2021
9,Data Analyst,84000.0,1,2021
7,Data Analyst,132355.0,10-100,2021
32,Data Analyst,92000.0,10-100,2021
16,Data Analyst,80172.0,10-100,2021
25,Data Analyst,64860.0,10-100,2021
21,Data Analyst,80000.0,2-9,2021
7,Data Analyst,138000.0,100-1000,2021
3,Data Analyst,140000.0,10-100,2021
3,Data Analyst,103000.0,10-100,2021
1,Data Analyst,8377.0,10-100,2021
6,Data Analyst,112884.0,10-100,2021
20,Data Analyst,19392.0,1000-4999,2021
9,Data Analyst,15000.0,2-9,2021
12,Data Analyst,70044.0,100-1000,2021
11,Data Analyst,81074.0,1000-4999,2021
31,Data Analyst,156312.0,1,2021
4,Data Analyst,2800000.0,100-1000,2021
9,Data Analyst,5280.0,100-1000,2021
39,Data Analyst,180000.0,2-9,2021
15,Data Analyst,51240.0,10-100,2021
13,Data Analyst,90804.0,2-9,2021
15,Data Analyst,60989.0,1,2021
25,Data Analyst,155664.0,10-100,2021
23,Data Analyst,82150.0,2-9,2021
25,Data Analyst,232668.0,10000+,2021
11,Data Analyst,100992.0,10-100,2021
10,Data Analyst,32040.0,100-1000,2021
1,Data Analyst,7116.0,10-100,2021
29,Data Analyst,156312.0,1000-4999,2021
13,Data Analyst,27600.0,2-9,2021
3,Data Analyst,105000.0,1,2021
7,Data Analyst,201048.0,10000+,2021
13,Data Analyst,19896.0,2-9,2021
6,Data Analyst,16754.0,10000+,2021
15,Data Analyst,38916.0,100-1000,2021
13,Data Analyst,59459.0,5000-9999,2021
5,Data Analyst,4008.0,2-9,2021
8,Data Analyst,10380.0,10-100,2021
4,Data Analyst,71340.0,1000-4999,2021
1,Data Analyst,6283.0,10000+,2021
15,Data Analyst,51888.0,2-9,2021
Less than 1 year,Data Analyst,39996.0,1000-4999,2021
12,Data Analyst,97288.0,10-100,2021
2,Data Analyst,90482.0,2-9,2021
8,Data Analyst,100000.0,100-1000,2021
12,Data Analyst,43239.0,1,2021
3,Data Analyst,1980.0,10-100,2021
31,Data Analyst,144108.0,10-100,2021
2,Data Analyst,8556.0,10000+,2021
4,Data Analyst,16476.0,2-9,2021
4,Data Analyst,45401.0,10000+,2021
20,Data Analyst,86478.0,10000+,2021
18,Data Analyst,121980.0,10-100,2021
Less than 1 year,Data Analyst,1092.0,2-9,2021
1,Data Analyst,44320.0,5000-9999,2021
6,Data Analyst,35028.0,10-100,2021
31,Data Analyst,47826.0,1000-4999,2021
25,Data Analyst,108098.0,1,2021
6,Data Analyst,48644.0,100-1000,2021
20,Data Analyst,19452.0,2-9,2021
11,Data Analyst,971232.0,2-9,2021
7,Data Analyst,51704.0,10000+,2021
3,Data Analyst,10052.0,1000-4999,2021
7,Data Analyst,10536.0,2-9,2021
8,Data Analyst,50000.0,2-9,2021
Less than 1 year,Data Analyst,4692.0,1,2021
3,Data Analyst,6702.0,10000+,2021
15,Data Analyst,75631.0,10000+,2021
3,Data Analyst,16344.0,5000-9999,2021
5,Data Analyst,45972.0,10-100,2021
11,Data Analyst,32988.0,2-9,2021
28,Data Analyst,77556.0,10-100,2021
20,Data Analyst,72642.0,10-100,2021
5,Data Analyst,12.0,100-1000,2021
2,Data Analyst,39093.0,10000+,2021
3,Data Analyst,36816.0,5000-9999,2021
6,Data Analyst,11724.0,2-9,2021
6,Data Analyst,41077.0,10-100,2021
5,Data Analyst,9828.0,1000-4999,2021
7,Data Analyst,36324.0,100-1000,2021
33,Data Analyst,11250000.0,100-1000,2021
10,Data Analyst,88640.0,10000+,2021
30,Data Analyst,60535.0,100-1000,2021
26,Data Analyst,37104.0,10-100,2021
15,Data Analyst,27888.0,2-9,2021
15,Data Analyst,31824.0,10-100,2021
5,Data Analyst,19512.0,1,2021
1,Data Analyst,414624.0,10000+,2021
10,Data Analyst,32429.0,0,2021
15,Data Analyst,81074.0,10000+,2021
19,Data Analyst,93.0,10000+,2021
11,Data Analyst,72944.0,10-100,2021
10,Data Analyst,38484.0,10-100,2021
39,Data Analyst,12198.0,1000-4999,2021
5,Data Analyst,8244.0,10-100,2021
4,Data Analyst,25944.0,1,2021
3,Data Analyst,59000.0,5000-9999,2021
8,Data Analyst,101649.0,2-9,2021
20,Data Analyst,22452.0,2-9,2021
20,Data Analyst,64860.0,100-1000,2021
7,Data Analyst,14820.0,100-1000,2021
17,Data Analyst,64860.0,10000+,2021
15,Data Analyst,41364.0,100-1000,2021
36,Data Analyst,73644.0,10000+,2021
More than 50 years,Data Analyst,160000.0,1000-4999,2021
32,Data Analyst,48000.0,2-9,2021
5,Data Analyst,58167.0,100-1000,2021
2,Data Analyst,5868.0,10-100,2021
11,Data Analyst,6876.0,2-9,2021
20,Data Analyst,64860.0,100-1000,2021
5,Data Analyst,43239.0,1000-4999,2021
15,Data Analyst,134000.0,10-100,2021
6,Data Analyst,19452.0,10-100,2021
15,Data Analyst,698004.0,100-1000,2021
13,Data Analyst,87000.0,10000+,2021
10,Data Analyst,6696.0,100-1000,2021
18,Data Analyst,50000.0,10-100,2021
2,Data Analyst,56000.0,100-1000,2021
11,Data Analyst,45396.0,10-100,2021
1,Data Analyst,50500.0,1000-4999,2021
10,Data Analyst,26244.0,100-1000,2021
14,Data Analyst,131000.0,100-1000,2021
4,Data Analyst,7200.0,2-9,2021
1,Data Analyst,30253.0,1,2021
16,Data Analyst,51300.0,2-9,2021
Less than 1 year,Data Analyst,40000.0,10000+,2021
27,Data Analyst,134000.0,10000+,2021
4,Data Analyst,175000.0,5000-9999,2021
3,Data Analyst,70000.0,10-100,2021
Less than 1 year,Data Analyst,58600.0,100-1000,2021
15,Data Analyst,180000.0,10000+,2021
20,Data Analyst,56700.0,1,2021
15,Data Analyst,50000.0,1,2021
13,Data Analyst,160000.0,10000+,2021
2,Data Analyst,32429.0,10000+,2021
25,Data Analyst,115000.0,2-9,2021
4,Data Analyst,36000.0,10-100,2021
3,Data Analyst,51000.0,1000-4999,2021
6,Data Analyst,135193.0,2-9,2021
23,Data Analyst,120000.0,100-1000,2021
10,Data Analyst,58992.0,10-100,2021
9,Data Analyst,147000.0,10-100,2021
4,Data Analyst,74119.0,100-1000,2021
21,Data Analyst,129474.0,10-100,2021
3,Data Analyst,67704.0,2-9,2021
20,Data Analyst,170000.0,10000+,2021
8,Data Analyst,60000.0,100-1000,2021
26,Data Analyst,98321.0,10-100,2021
6,Data Analyst,9900.0,10-100,2021
8,Data Analyst,115000.0,10000+,2021
18,Data Analyst,76800.0,10-100,2021
15,Data Analyst,82000.0,2-9,2021
12,Data Analyst,62318.0,10000+,2021
1,Data Analyst,65000.0,100-1000,2021
33,Data Analyst,64630.0,2-9,2021
3,Data Analyst,55130.0,1000-4999,2021
7,Data Analyst,115000.0,10-100,2021
15,Data Analyst,580000.0,10000+,2021
9,Data Analyst,24744.0,2-9,2021
24,Data Analyst,125548.0,5000-9999,2021
15,Data Analyst,250000.0,100-1000,2021
20,Data Analyst,60960.0,10-100,2021
15,Data Analyst,15672.0,10-100,2021
1,Data Analyst,105000.0,10-100,2021
2,Data Analyst,70000.0,10-100,2021
2,Data Analyst,100000.0,10000+,2021
1,Data Analyst,12372.0,10-100,2021
10,Data Analyst,65000.0,0,2021
16,Data Analyst,8868.0,10-100,2021
6,Data Analyst,1968.0,10-100,2021
17,Data Analyst,14019.0,1,2021
5,Data Analyst,147000.0,2-9,2021
3,Data Analyst,80000.0,100-1000,2021
10,Data Analyst,86853.0,100-1000,2021
16,Data Analyst,59676.0,1000-4999,2021
Less than 1 year,Data Analyst,8377.0,10-100,2021
27,Data Analyst,130279.0,10000+,2021
15,Data Analyst,648588.0,100-1000,2021
5,Data Analyst,13224.0,2-9,2021
5,Data Analyst,6981.0,2-9,2021
1,Data Analyst,10080.0,10-100,2021
1,Data Analyst,112000.0,10000+,2021
7,Data Analyst,34200.0,100-1000,2021
16,Data Analyst,113290.0,5000-9999,2021
25,Data Analyst,64630.0,100-1000,2021
7,Data Analyst,32424.0,10-100,2021
1,Data Analyst,6200.0,10-100,2021
5,Data Analyst,38400.0,10-100,2021
5,Data Analyst,12500.0,10-100,2021
11,Data Analyst,23052.0,10-100,2021
10,Data Analyst,30000.0,1,2021
20,Data Analyst,103776.0,100-1000,2021
8,Data Analyst,41508.0,10-100,2021
7,Data Analyst,22800.0,1,2021
Less than 1 year,Data Analyst,38916.0,2-9,2021
3,Data Analyst,15358.0,100-1000,2021
10,Data Analyst,80172.0,100-1000,2021
9,Data Analyst,20000.0,1,2021
32,Data Analyst,155000.0,100-1000,2021
12,Data Analyst,3420.0,10000+,2021
5,Data Analyst,9620.0,10000+,2021
14,Data Analyst,200000.0,10-100,2021
7,Data Analyst,10800.0,10000+,2021
36,Data Analyst,113447.0,1,2021
1,Data Analyst,7068.0,100-1000,2021
Less than 1 year,Data Analyst,4900.0,1,2021
6,Data Analyst,14928.0,2-9,2021
2,Data Analyst,54480.0,1000-4999,2021
21,Data Analyst,32424.0,2-9,2021
18,Data Analyst,975000.0,100-1000,2021
4,Data Analyst,106000.0,100-1000,2021
21,Data Analyst,82236.0,1,2021
18,Data Analyst,57000.0,2-9,2021
3,Data Analyst,44723.0,10000+,2021
Less than 1 year,Data Analyst,24744.0,10-100,2021
15,Data Analyst,90804.0,10-100,2021
10,Data Analyst,11448.0,1000-4999,2021
6,Data Analyst,78320.0,10000+,2021
18,Data Analyst,107895.0,10-100,2021
4,Data Analyst,27923.0,100-1000,2021
13,Data Analyst,54924.0,2-9,2021
39,Data Analyst,105000.0,100-1000,2021
4,Data Analyst,65799.0,10000+,2021
7,Data Analyst,2196.0,1,2021
7,Data Analyst,133080.0,10-100,2021
17,Data Analyst,90000.0,2-9,2021
6,Data Analyst,86000.0,100-1000,2021
17,Data Analyst,73491.0,1000-4999,2021
5,Data Analyst,60000.0,10-100,2021
2,Data Analyst,125000.0,10000+,2021
18,Data Analyst,400000.0,10-100,2021
36,Data Analyst,120000.0,10-100,2021
20,Data Analyst,3648.0,1,2021
5,Data Analyst,36000.0,10-100,2021
3,Data Analyst,62500.0,100-1000,2021
12,Data Analyst,11532.0,1,2021
12,Data Analyst,27854.0,10000+,2021
3,Data Analyst,4380.0,10-100,2021
18,Data Analyst,11856.0,100-1000,2021
30,Data Analyst,77832.0,10000+,2021
3,Data Analyst,61284.0,1,2021
10,Data Analyst,64859.0,10000+,2021
23,Data Analyst,64860.0,2-9,2021
12,Data Analyst,41919.0,1000-4999,2021
2,Data Analyst,10056.0,10000+,2021
2,Data Analyst,8784.0,1000-4999,2021
8,Data Analyst,25128.0,5000-9999,2021
