Experience_Years,Job_Position,Salary,Company_Size,Year
8,Data Analyst,52368.0,100000,2018
20,Data Analyst,66674.0,100,2018
14,Data Analyst,68049.0,100,2018
11,Data Analyst,84000.0,10000,2018
5,Data Analyst,54755.0,10000,2018
5,Data Analyst,43000.0,100,2018
5,Data Analyst,52000.0,1000,2018
23,Data Analyst,108000.0,10,2018
17,Data Analyst,76368.0,50000,2018
5,Data Analyst,46704.0,100000,2018
14,Data Analyst,147500.0,100,2018
30,Data Analyst,150000.0,100000,2018
11,Data Analyst,120000.0,1000,2018
2,Data Analyst,12876.0,100,2018
17,Data Analyst,110000.0,100,2018
5,Data Analyst,155000.0,50000,2018
2,Data Analyst,40000.0,100,2018
2,Data Analyst,70000.0,100000,2018
14,Data Analyst,14688.0,100,2018
5,Data Analyst,14772.0,50000,2018
8,Data Analyst,40282.0,50000,2018
2,Data Analyst,16200.0,1000,2018
20,Data Analyst,67368.0,100,2018
8,Data Analyst,56365.0,100,2018
5,Data Analyst,27804.0,1000,2018
5,Data Analyst,70000.0,100000,2018
8,Data Analyst,23844.0,100,2018
5,Data Analyst,85000.0,100,2018
20,Data Analyst,2160.0,1000,2018
11,Data Analyst,80000.0,10,2018
2,Data Analyst,28178.0,100000,2018
5,Data Analyst,61000.0,1000,2018
5,Data Analyst,11532.0,100000,2018
5,Data Analyst,83000.0,1000,2018
2,Data Analyst,4560.0,1000,2018
8,Data Analyst,97910.0,100,2018
8,Data Analyst,14652.0,100,2018
5,Data Analyst,90000.0,10,2018
8,Data Analyst,56400.0,100,2018
8,Data Analyst,14976.0,50000,2018
11,Data Analyst,48000.0,100000,2018
2,Data Analyst,2000000.0,100,2018
2,Data Analyst,61194.0,1000,2018
8,Data Analyst,121000.0,1000,2018
5,Data Analyst,62507.0,1000,2018
20,Data Analyst,71976.0,10,2018
5,Data Analyst,29916.0,50000,2018
5,Data Analyst,105000.0,100,2018
11,Data Analyst,115860.0,100,2018
5,Data Analyst,4860.0,10,2018
2,Data Analyst,72.0,100,2018
30,Data Analyst,105000.0,10000,2018
17,Data Analyst,118068.0,100,2018
5,Data Analyst,78213.0,100000,2018
5,Data Analyst,56000.0,1000,2018
2,Data Analyst,55075.0,100,2018
11,Data Analyst,7054.0,100,2018
11,Data Analyst,63192.0,100,2018
2,Data Analyst,12000.0,10,2018
2,Data Analyst,75000.0,100,2018
11,Data Analyst,36084.0,100,2018
8,Data Analyst,40000.0,100000,2018
5,Data Analyst,8567.0,50000,2018
8,Data Analyst,119000.0,100000,2018
20,Data Analyst,109000.0,100000,2018
30,Data Analyst,190000.0,100000,2018
5,Data Analyst,11663.0,100000,2018
8,Data Analyst,15600.0,50000,2018
11,Data Analyst,80000.0,10000,2018
5,Data Analyst,56000.0,100,2018
11,Data Analyst,43524.0,1000,2018
11,Data Analyst,49932.0,50000,2018
20,Data Analyst,85671.0,100,2018
8,Data Analyst,70572.0,100,2018
2,Data Analyst,7488.0,1000,2018
8,Data Analyst,90567.0,1000,2018
5,Data Analyst,75975.0,1000,2018
30,Data Analyst,66084.0,1000,2018
5,Data Analyst,75000.0,50000,2018
5,Data Analyst,165000.0,100000,2018
5,Data Analyst,109500.0,1000,2018
8,Data Analyst,26612.0,1000,2018
14,Data Analyst,76960.0,10000,2018
8,Data Analyst,57636.0,100,2018
2,Data Analyst,9696.0,1000,2018
5,Data Analyst,6262.0,100,2018
5,Data Analyst,48468.0,100,2018
5,Data Analyst,31821.0,1000,2018
5,Data Analyst,8808.0,10,2018
23,Data Analyst,55562.0,10,2018
5,Data Analyst,48955.0,100,2018
5,Data Analyst,145000.0,100,2018
2,Data Analyst,52339.0,1000,2018
5,Data Analyst,47904.0,1000,2018
5,Data Analyst,31403.0,10000,2018
2,Data Analyst,28986.0,1000,2018
2,Data Analyst,51000.0,1000,2018
11,Data Analyst,14400.0,1000,2018
11,Data Analyst,60000.0,100,2018
2,Data Analyst,13656.0,100,2018
5,Data Analyst,73433.0,100000,2018
8,Data Analyst,91500.0,100,2018
2,Data Analyst,5064.0,10,2018
5,Data Analyst,28200.0,100,2018
20,Data Analyst,61194.0,10,2018
2,Data Analyst,19776.0,100,2018
14,Data Analyst,99000.0,1000,2018
2,Data Analyst,26436.0,50000,2018
11,Data Analyst,22032.0,50000,2018
5,Data Analyst,50000.0,10,2018
23,Data Analyst,236000.0,1000,2018
14,Data Analyst,77000.0,50000,2018
5,Data Analyst,59970.0,50000,2018
2,Data Analyst,34726.0,100,2018
8,Data Analyst,44060.0,100,2018
11,Data Analyst,55075.0,1000,2018
5,Data Analyst,29376.0,1000,2018
8,Data Analyst,126000.0,10000,2018
5,Data Analyst,56460.0,100,2018
2,Data Analyst,5880.0,1000,2018
8,Data Analyst,54000.0,100,2018
2,Data Analyst,10958.0,100,2018
17,Data Analyst,76397.0,100,2018
23,Data Analyst,152794.0,100,2018
2,Data Analyst,36235.0,100,2018
14,Data Analyst,70000.0,10000,2018
17,Data Analyst,70212.0,10000,2018
8,Data Analyst,10320.0,50000,2018
17,Data Analyst,115961.0,100,2018
11,Data Analyst,95000.0,100,2018
23,Data Analyst,139.0,100000,2018
5,Data Analyst,82500.0,100000,2018
2,Data Analyst,39648.0,1000,2018
11,Data Analyst,146865.0,100000,2018
8,Data Analyst,70000.0,100000,2018
8,Data Analyst,81000.0,50000,2018
5,Data Analyst,89266.0,50000,2018
2,Data Analyst,89000.0,100000,2018
5,Data Analyst,20268.0,100,2018
11,Data Analyst,22030.0,100000,2018
8,Data Analyst,88116.0,10,2018
2,Data Analyst,2896.0,100,2018
20,Data Analyst,36716.0,50000,2018
8,Data Analyst,44064.0,1000,2018
2,Data Analyst,52339.0,100,2018
2,Data Analyst,21228.0,100,2018
2,Data Analyst,77104.0,1000,2018
5,Data Analyst,56365.0,1000,2018
30,Data Analyst,1000000.0,10,2018
17,Data Analyst,18600.0,100,2018
2,Data Analyst,38000.0,100,2018
2,Data Analyst,28178.0,100000,2018
20,Data Analyst,82000.0,100,2018
5,Data Analyst,25000.0,50000,2018
2,Data Analyst,1550000.0,100,2018
5,Data Analyst,33045.0,1000,2018
2,Data Analyst,5902.0,100000,2018
5,Data Analyst,165000.0,50000,2018
5,Data Analyst,24000.0,100000,2018
5,Data Analyst,30559.0,10,2018
23,Data Analyst,22248.0,10,2018
5,Data Analyst,7512.0,50000,2018
2,Data Analyst,7116.0,1000,2018
2,Data Analyst,3000.0,1000,2018
20,Data Analyst,1000000.0,1000,2018
5,Data Analyst,50179.0,100000,2018
17,Data Analyst,73084.0,10,2018
11,Data Analyst,69248.0,100,2018
2,Data Analyst,34000.0,1000,2018
5,Data Analyst,60000.0,100,2018
5,Data Analyst,89000.0,100000,2018
14,Data Analyst,660900.0,100,2018
5,Data Analyst,75000.0,100,2018
5,Data Analyst,74000.0,100000,2018
23,Data Analyst,27991.0,10,2018
11,Data Analyst,72000.0,50000,2018
2,Data Analyst,1000000.0,100000,2018
5,Data Analyst,20556.0,1000,2018
14,Data Analyst,12732.0,100,2018
2,Data Analyst,44064.0,100,2018
8,Data Analyst,67178.0,1000,2018
5,Data Analyst,104030.0,100000,2018
5,Data Analyst,56000.0,50000,2018
5,Data Analyst,87971.0,100,2018
14,Data Analyst,2000000.0,100,2018
8,Data Analyst,21600.0,50000,2018
2,Data Analyst,115000.0,100000,2018
14,Data Analyst,85671.0,100,2018
14,Data Analyst,104280.0,50000,2018
8,Data Analyst,16644.0,1000,2018
2,Data Analyst,25000.0,50000,2018
2,Data Analyst,70500.0,100,2018
11,Data Analyst,65000.0,100,2018
8,Data Analyst,2000000.0,1000,2018
20,Data Analyst,48955.0,1000,2018
11,Data Analyst,155000.0,1000,2018
2,Data Analyst,9360.0,100,2018
2,Data Analyst,2000000.0,1000,2018
8,Data Analyst,14652.0,100,2018
26,Data Analyst,72469.0,1000,2018
14,Data Analyst,21834.0,100,2018
5,Data Analyst,46000.0,1000,2018
5,Data Analyst,822444.0,100000,2018
8,Data Analyst,11532.0,1000,2018
2,Data Analyst,55224.0,10000,2018
8,Data Analyst,89266.0,1000,2018
11,Data Analyst,62507.0,10,2018
5,Data Analyst,88899.0,100,2018
5,Data Analyst,20351.0,50000,2018
8,Data Analyst,1296000.0,100000,2018
20,Data Analyst,75000.0,1000,2018
2,Data Analyst,18360.0,10,2018
20,Data Analyst,57000.0,1000,2018
5,Data Analyst,587460.0,1000,2018
8,Data Analyst,1000000.0,1000,2018
5,Data Analyst,5009.0,100000,2018
11,Data Analyst,29725.0,50000,2018
11,Data Analyst,30000.0,100000,2018
5,Data Analyst,97500.0,1000,2018
5,Data Analyst,35988.0,10,2018
11,Data Analyst,46963.0,100,2018
2,Data Analyst,75000.0,1000,2018
5,Data Analyst,33588.0,100000,2018
11,Data Analyst,100000.0,10,2018
8,Data Analyst,105844.0,1000,2018
8,Data Analyst,73433.0,1000,2018
23,Data Analyst,105000.0,100,2018
2,Data Analyst,62507.0,100000,2018
5,Data Analyst,90000.0,100000,2018
2,Data Analyst,9393.0,100000,2018
11,Data Analyst,44064.0,100,2018
2,Data Analyst,60000.0,10,2018
11,Data Analyst,90288.0,1000,2018
2,Data Analyst,58746.0,1000,2018
5,Data Analyst,21732.0,50000,2018
2,Data Analyst,22032.0,100,2018
2,Data Analyst,64417.0,100,2018
14,Data Analyst,120000.0,1000,2018
2,Data Analyst,120000.0,100000,2018
2,Data Analyst,19404.0,10000,2018
2,Data Analyst,37040.0,1000,2018
8,Data Analyst,120000.0,10,2018
2,Data Analyst,1128.0,10,2018
5,Data Analyst,20000.0,100000,2018
2,Data Analyst,46416.0,1000,2018
2,Data Analyst,105000.0,1000,2018
5,Data Analyst,440592.0,10000,2018
8,Data Analyst,85000.0,100000,2018
29,Data Analyst,131160.0,10,2018
11,Data Analyst,88116.0,50000,2018
20,Data Analyst,48000.0,100000,2018
17,Data Analyst,63183.0,10,2018
5,Data Analyst,52404.0,1000,2018
8,Data Analyst,52627.0,100000,2018
11,Data Analyst,52932.0,100,2018
2,Data Analyst,71976.0,100,2018
11,Data Analyst,73433.0,50000,2018
17,Data Analyst,75636.0,10,2018
17,Data Analyst,52783.0,10,2018
11,Data Analyst,4692.0,10,2018
5,Data Analyst,41136.0,1000,2018
11,Data Analyst,51408.0,50000,2018
23,Data Analyst,126500.0,100,2018
8,Data Analyst,73433.0,50000,2018
14,Data Analyst,53851.0,100,2018
5,Data Analyst,84000.0,100,2018
2,Data Analyst,100000.0,100,2018
8,Data Analyst,70400.0,50000,2018
5,Data Analyst,25476.0,10000,2018
5,Data Analyst,53144.0,1000,2018
5,Data Analyst,140000.0,100,2018
30,Data Analyst,130000.0,1000,2018
5,Data Analyst,39164.0,50000,2018
2,Data Analyst,237864.0,1000,2018
8,Data Analyst,41671.0,10,2018
20,Data Analyst,58752.0,100,2018
11,Data Analyst,83972.0,100,2018
2,Data Analyst,3744.0,100000,2018
8,Data Analyst,12732.0,1000,2018
20,Data Analyst,180000.0,100,2018
17,Data Analyst,69452.0,100,2018
8,Data Analyst,8952.0,100,2018
5,Data Analyst,55812.0,100000,2018
8,Data Analyst,881196.0,100,2018
5,Data Analyst,37328.0,100,2018
2,Data Analyst,51500.0,1000,2018
26,Data Analyst,94430.0,100000,2018
5,Data Analyst,78000.0,50000,2018
2,Data Analyst,115.0,1000,2018
2,Data Analyst,10050.0,50000,2018
17,Data Analyst,33170.0,1000,2018
29,Data Analyst,79000.0,100000,2018
8,Data Analyst,9480.0,1000,2018
2,Data Analyst,44449.0,100000,2018
8,Data Analyst,73433.0,1000,2018
17,Data Analyst,87000.0,10000,2018
2,Data Analyst,84816.0,100000,2018
5,Data Analyst,66089.0,1000,2018
23,Data Analyst,303000.0,1000,2018
8,Data Analyst,159740.0,50000,2018
14,Data Analyst,13320.0,1000,2018
20,Data Analyst,102000.0,1000,2018
5,Data Analyst,15852.0,10000,2018
14,Data Analyst,92000.0,1000,2018
11,Data Analyst,24953.0,100000,2018
14,Data Analyst,58752.0,100000,2018
5,Data Analyst,36720.0,100,2018
20,Data Analyst,67044.0,50000,2018
20,Data Analyst,1000000.0,1000,2018
20,Data Analyst,100000.0,50000,2018
14,Data Analyst,39960.0,100,2018
5,Data Analyst,5988.0,10,2018
8,Data Analyst,53076.0,50000,2018
2,Data Analyst,11040.0,100,2018
5,Data Analyst,10175.0,100000,2018
5,Data Analyst,61196.0,100000,2018
2,Data Analyst,52627.0,100000,2018
11,Data Analyst,3660.0,10,2018
2,Data Analyst,65000.0,100,2018
14,Data Analyst,125000.0,100000,2018
11,Data Analyst,19200.0,50000,2018
5,Data Analyst,12000.0,100,2018
8,Data Analyst,45000.0,1000,2018
14,Data Analyst,54384.0,100,2018
17,Data Analyst,2000000.0,100,2018
2,Data Analyst,3576.0,10,2018
2,Data Analyst,76000.0,1000,2018
30,Data Analyst,55562.0,100000,2018
17,Data Analyst,88000.0,100,2018
26,Data Analyst,154000.0,1000,2018
17,Data Analyst,105000.0,1000,2018
5,Data Analyst,18336.0,100,2018
2,Data Analyst,5280.0,10,2018
11,Data Analyst,61000.0,10000,2018
11,Data Analyst,87507.0,1000,2018
8,Data Analyst,10920.0,100,2018
20,Data Analyst,185000.0,1000,2018
8,Data Analyst,75000.0,1000,2018
8,Data Analyst,79552.0,100,2018
5,Data Analyst,54023.0,100000,2018
11,Data Analyst,104030.0,100,2018
14,Data Analyst,916476.0,1000,2018
2,Data Analyst,80000.0,1000,2018
17,Data Analyst,180000.0,50000,2018
2,Data Analyst,12000.0,100,2018
8,Data Analyst,19764.0,50000,2018
30,Data Analyst,125000.0,100000,2018
2,Data Analyst,41671.0,50000,2018
8,Data Analyst,125000.0,100,2018
5,Data Analyst,64820.0,10000,2018
5,Data Analyst,13068.0,100000,2018
14,Data Analyst,112000.0,1000,2018
5,Data Analyst,79552.0,100000,2018
2,Data Analyst,2880.0,1000,2018
30,Data Analyst,863712.0,100,2018
23,Data Analyst,104030.0,100,2018
8,Data Analyst,22699.0,100,2018
5,Data Analyst,616836.0,100000,2018
2,Data Analyst,17796.0,100,2018
8,Data Analyst,75000.0,100,2018
5,Data Analyst,558084.0,1000,2018
14,Data Analyst,68443.0,10000,2018
30,Data Analyst,103965.0,1000,2018
2,Data Analyst,45000.0,50000,2018
17,Data Analyst,88573.0,1000,2018
2,Data Analyst,1000000.0,100,2018
26,Data Analyst,104678.0,1000,2018
5,Data Analyst,70000.0,100,2018
2,Data Analyst,30840.0,100,2018
8,Data Analyst,68000.0,50000,2018
5,Data Analyst,85000.0,1000,2018
26,Data Analyst,100000.0,1000,2018
20,Data Analyst,38184.0,100000,2018
8,Data Analyst,78500.0,50000,2018
5,Data Analyst,18600.0,1000,2018
5,Data Analyst,49000.0,1000,2018
11,Data Analyst,23496.0,10,2018
8,Data Analyst,96626.0,100,2018
20,Data Analyst,41204.0,100,2018
14,Data Analyst,85671.0,50000,2018
14,Data Analyst,34000.0,100000,2018
20,Data Analyst,1080000.0,100,2018
2,Data Analyst,60391.0,50000,2018
11,Data Analyst,66084.0,100000,2018
20,Data Analyst,136248.0,100,2018
2,Data Analyst,1476.0,100,2018
5,Data Analyst,55562.0,100000,2018
20,Data Analyst,135000.0,100,2018
23,Data Analyst,100000.0,1000,2018
5,Data Analyst,11976.0,10000,2018
17,Data Analyst,137500.0,1000,2018
2,Data Analyst,47505.0,100,2018
17,Data Analyst,84547.0,100,2018
11,Data Analyst,73433.0,1000,2018
14,Data Analyst,84150.0,100000,2018
17,Data Analyst,63209.0,100,2018
5,Data Analyst,85671.0,1000,2018
5,Data Analyst,29856.0,100000,2018
11,Data Analyst,33972.0,1000,2018
8,Data Analyst,70138.0,50000,2018
14,Data Analyst,100000.0,100000,2018
14,Data Analyst,67500.0,10,2018
20,Data Analyst,58752.0,10000,2018
5,Data Analyst,40536.0,1000,2018
8,Data Analyst,74623.0,100000,2018
17,Data Analyst,168000.0,1000,2018
5,Data Analyst,63000.0,100000,2018
5,Data Analyst,40388.0,1000,2018
8,Data Analyst,50179.0,50000,2018
14,Data Analyst,1000000.0,10000,2018
5,Data Analyst,80000.0,1000,2018
26,Data Analyst,250000.0,100000,2018
8,Data Analyst,45838.0,50000,2018
5,Data Analyst,40261.0,1000,2018
2,Data Analyst,30559.0,1000,2018
8,Data Analyst,58752.0,10,2018
5,Data Analyst,73428.0,100,2018
2,Data Analyst,7632.0,100,2018
5,Data Analyst,11604.0,100000,2018
17,Data Analyst,85671.0,50000,2018
5,Data Analyst,59980.0,1000,2018
5,Data Analyst,14976.0,10,2018
8,Data Analyst,66674.0,1000,2018
5,Data Analyst,1000000.0,1000,2018
20,Data Analyst,67313.0,100,2018
11,Data Analyst,72230.0,100,2018
5,Data Analyst,28236.0,1000,2018
8,Data Analyst,95000.0,1000,2018
2,Data Analyst,50005.0,1000,2018
11,Data Analyst,97000.0,1000,2018
8,Data Analyst,41671.0,1000,2018
8,Data Analyst,23496.0,10,2018
8,Data Analyst,48660.0,100000,2018
8,Data Analyst,45838.0,100000,2018
30,Data Analyst,146868.0,100,2018
8,Data Analyst,96686.0,100000,2018
5,Data Analyst,75880.0,1000,2018
20,Data Analyst,107000.0,100000,2018
8,Data Analyst,87000.0,10000,2018
5,Data Analyst,130000.0,100000,2018
20,Data Analyst,111123.0,100,2018
2,Data Analyst,936000.0,100,2018
8,Data Analyst,39164.0,100,2018
20,Data Analyst,87287.0,100000,2018
2,Data Analyst,7044.0,100,2018
5,Data Analyst,38000.0,1000,2018
8,Data Analyst,49068.0,10,2018
8,Data Analyst,93760.0,100000,2018
5,Data Analyst,100000.0,100000,2018
11,Data Analyst,105000.0,100,2018
20,Data Analyst,60948.0,1000,2018
2,Data Analyst,73326.0,10,2018
8,Data Analyst,700080.0,1000,2018
2,Data Analyst,54000.0,1000,2018
5,Data Analyst,120000.0,1000,2018
5,Data Analyst,118344.0,1000,2018
2,Data Analyst,65000.0,100,2018
14,Data Analyst,75000.0,100,2018
5,Data Analyst,9552.0,100,2018
5,Data Analyst,52000.0,100,2018
8,Data Analyst,21228.0,10000,2018
20,Data Analyst,61212.0,50000,2018
8,Data Analyst,20000.0,100,2018
8,Data Analyst,48955.0,1000,2018
5,Data Analyst,8952.0,1000,2018
2,Data Analyst,21612.0,100,2018
11,Data Analyst,82500.0,1000,2018
2,Data Analyst,13644.0,1000,2018
23,Data Analyst,93000.0,50000,2018
5,Data Analyst,55931.0,100,2018
14,Data Analyst,58340.0,1000,2018
8,Data Analyst,47731.0,100,2018
5,Data Analyst,61194.0,1000,2018
17,Data Analyst,95000.0,1000,2018
14,Data Analyst,44064.0,100000,2018
2,Data Analyst,12524.0,100,2018
20,Data Analyst,98892.0,100,2018
5,Data Analyst,98000.0,50000,2018
5,Data Analyst,22452.0,50000,2018
8,Data Analyst,23484.0,1000,2018
11,Data Analyst,93000.0,100,2018
8,Data Analyst,63000.0,100,2018
2,Data Analyst,33337.0,1000,2018
5,Data Analyst,8076.0,100000,2018
8,Data Analyst,60000.0,1000,2018
14,Data Analyst,76397.0,50000,2018
5,Data Analyst,95968.0,1000,2018
8,Data Analyst,90000.0,10000,2018
8,Data Analyst,28178.0,100,2018
5,Data Analyst,45283.0,10000,2018
8,Data Analyst,90000.0,100000,2018
8,Data Analyst,11160.0,100,2018
14,Data Analyst,110000.0,100,2018
8,Data Analyst,84000.0,50000,2018
5,Data Analyst,3564.0,100,2018
20,Data Analyst,96000.0,1000,2018
8,Data Analyst,51403.0,10,2018
5,Data Analyst,64866.0,50000,2018
5,Data Analyst,367164.0,100000,2018
2,Data Analyst,19116.0,1000,2018
5,Data Analyst,74952.0,100,2018
2,Data Analyst,50526.0,50000,2018
5,Data Analyst,71400.0,1000,2018
5,Data Analyst,12396.0,50000,2018
5,Data Analyst,60000.0,10000,2018
8,Data Analyst,63979.0,1000,2018
5,Data Analyst,85000.0,10000,2018
11,Data Analyst,45684.0,100,2018
2,Data Analyst,65000.0,10000,2018
8,Data Analyst,21916.0,100000,2018
2,Data Analyst,33780.0,100,2018
2,Data Analyst,13140.0,100000,2018
2,Data Analyst,52339.0,100000,2018
8,Data Analyst,76397.0,100,2018
11,Data Analyst,120000.0,10000,2018
5,Data Analyst,85000.0,100,2018
11,Data Analyst,50000.0,100000,2018
8,Data Analyst,100000.0,1000,2018
5,Data Analyst,74100.0,100000,2018
5,Data Analyst,31821.0,100,2018
2,Data Analyst,14688.0,1000,2018
30,Data Analyst,833424.0,1000,2018
30,Data Analyst,80000.0,50000,2018
17,Data Analyst,49932.0,100,2018
8,Data Analyst,42836.0,100,2018
23,Data Analyst,95968.0,1000,2018
8,Data Analyst,62507.0,1000,2018
2,Data Analyst,44060.0,50000,2018
2,Data Analyst,9564.0,1000,2018
17,Data Analyst,102000.0,100000,2018
14,Data Analyst,79000.0,50000,2018
17,Data Analyst,68443.0,1000,2018
20,Data Analyst,80393.0,10,2018
5,Data Analyst,75000.0,10000,2018
5,Data Analyst,52339.0,100000,2018
2,Data Analyst,75000.0,50000,2018
11,Data Analyst,22452.0,100000,2018
2,Data Analyst,21168.0,10000,2018
5,Data Analyst,36312.0,1000,2018
11,Data Analyst,57000.0,10000,2018
11,Data Analyst,83342.0,10,2018
5,Data Analyst,55000.0,100000,2018
5,Data Analyst,60564.0,100,2018
2,Data Analyst,48313.0,100,2018
5,Data Analyst,92500.0,100000,2018
11,Data Analyst,110000.0,50000,2018
11,Data Analyst,28236.0,50000,2018
8,Data Analyst,56436.0,1000,2018
14,Data Analyst,62507.0,1000,2018
5,Data Analyst,26400.0,100000,2018
5,Data Analyst,100000.0,1000,2018
11,Data Analyst,120000.0,100,2018
14,Data Analyst,56365.0,100000,2018
2,Data Analyst,62507.0,100000,2018
5,Data Analyst,18480.0,100,2018
11,Data Analyst,166685.0,100000,2018
5,Data Analyst,63642.0,100,2018
2,Data Analyst,39648.0,50000,2018
2,Data Analyst,29376.0,10000,2018
5,Data Analyst,7152.0,1000,2018
5,Data Analyst,18240.0,1000,2018
5,Data Analyst,416712.0,100,2018
20,Data Analyst,116000.0,10000,2018
2,Data Analyst,6348.0,100000,2018
5,Data Analyst,70000.0,1000,2018
14,Data Analyst,28380.0,100,2018
11,Data Analyst,50280.0,1000,2018
8,Data Analyst,131670.0,1000,2018
8,Data Analyst,17689.0,100000,2018
2,Data Analyst,55000.0,50000,2018
5,Data Analyst,6806.0,100000,2018
11,Data Analyst,85000.0,50000,2018
5,Data Analyst,42000.0,100,2018
2,Data Analyst,396540.0,50000,2018
5,Data Analyst,48000.0,10,2018
5,Data Analyst,70985.0,100000,2018
2,Data Analyst,69452.0,1000,2018
17,Data Analyst,2328.0,100,2018
23,Data Analyst,128834.0,100,2018
11,Data Analyst,56365.0,100000,2018
14,Data Analyst,26196.0,50000,2018
2,Data Analyst,60000.0,100,2018
26,Data Analyst,50000.0,100,2018
11,Data Analyst,68000.0,1000,2018
5,Data Analyst,66378.0,10000,2018
5,Data Analyst,60000.0,1000,2018
5,Data Analyst,21300.0,10000,2018
5,Data Analyst,36348.0,100,2018
11,Data Analyst,52128.0,1000,2018
5,Data Analyst,60000.0,100,2018
23,Data Analyst,200000.0,100,2018
14,Data Analyst,146865.0,100000,2018
5,Data Analyst,75126.0,100000,2018
8,Data Analyst,55562.0,100000,2018
2,Data Analyst,33780.0,100,2018
5,Data Analyst,165000.0,50000,2018
8,Data Analyst,29952.0,1000,2018
11,Data Analyst,62400.0,10000,2018
23,Data Analyst,64417.0,1000,2018
8,Data Analyst,30000.0,1000,2018
20,Data Analyst,89832.0,1000,2018
5,Data Analyst,30597.0,10,2018
5,Data Analyst,80000.0,1000,2018
11,Data Analyst,52872.0,100,2018
8,Data Scientist,120000.0,100000,2018
2,Data Scientist,120000.0,100,2018
11,Data Scientist,30597.0,1000,2018
5,Data Scientist,42348.0,100,2018
5,Data Scientist,55392.0,100,2018
5,Data Scientist,70000.0,50000,2018
8,Data Scientist,46992.0,100,2018
5,Data Scientist,26612.0,100,2018
23,Data Scientist,42836.0,100,2018
5,Data Scientist,20244.0,1000,2018
8,Data Scientist,55075.0,100,2018
20,Data Scientist,185000.0,1000,2018
5,Data Scientist,125000.0,100,2018
2,Data Scientist,52872.0,10000,2018
5,Data Scientist,10572.0,10,2018
11,Data Scientist,113000.0,1000,2018
8,Data Scientist,59729.0,100,2018
8,Data Scientist,36720.0,100,2018
8,Data Scientist,54507.0,10000,2018
8,Data Scientist,60391.0,100000,2018
5,Data Scientist,45897.0,100,2018
2,Data Scientist,3600.0,1000,2018
5,Data Scientist,40282.0,100,2018
20,Data Scientist,66084.0,10,2018
26,Data Scientist,104030.0,100,2018
2,Data Scientist,41612.0,100,2018
8,Data Scientist,83000.0,1000,2018
5,Data Scientist,70000.0,1000,2018
2,Data Scientist,44064.0,50000,2018
11,Data Scientist,48955.0,1000,2018
8,Data Scientist,40000.0,10000,2018
11,Data Scientist,300000.0,100,2018
2,Data Scientist,1000000.0,100000,2018
2,Data Scientist,9540.0,10,2018
8,Data Scientist,36720.0,50000,2018
14,Data Scientist,21228.0,100,2018
2,Data Scientist,60000.0,100000,2018
14,Data Scientist,52015.0,1000,2018
2,Data Scientist,125123.0,100000,2018
5,Data Scientist,95462.0,100000,2018
2,Data Scientist,4680.0,100,2018
8,Data Scientist,130000.0,100000,2018
5,Data Scientist,60000.0,100,2018
2,Data Scientist,68820.0,50000,2018
8,Data Scientist,120000.0,50000,2018
11,Data Scientist,32676.0,100,2018
8,Data Scientist,27612.0,100,2018
11,Data Scientist,59880.0,1000,2018
5,Data Scientist,14436.0,10,2018
11,Data Scientist,102000.0,100000,2018
5,Data Scientist,22032.0,1000,2018
20,Data Scientist,61194.0,1000,2018
5,Data Scientist,28000.0,1000,2018
2,Data Scientist,6576.0,100,2018
2,Data Scientist,80000.0,1000,2018
8,Data Scientist,99967.0,10000,2018
2,Data Scientist,2352.0,1000,2018
20,Data Scientist,120000.0,1000,2018
2,Data Scientist,50000.0,1000,2018
5,Data Scientist,48955.0,50000,2018
5,Data Scientist,60000.0,1000,2018
2,Data Scientist,70008.0,100,2018
2,Data Scientist,115000.0,100000,2018
8,Data Scientist,58752.0,100,2018
2,Data Scientist,24696.0,1000,2018
2,Data Scientist,5880.0,10,2018
17,Data Scientist,106284.0,100,2018
2,Data Scientist,65000.0,1000,2018
2,Data Scientist,75000.0,100000,2018
5,Data Scientist,48453.0,10000,2018
11,Data Scientist,77104.0,1000,2018
5,Data Scientist,149000.0,100000,2018
2,Data Scientist,50052.0,10000,2018
5,Data Scientist,57552.0,10,2018
2,Data Scientist,100000.0,100000,2018
5,Data Scientist,1000000.0,100000,2018
2,Data Scientist,2820.0,10,2018
2,Data Scientist,54173.0,100,2018
2,Data Scientist,30489.0,50000,2018
26,Data Scientist,55562.0,10000,2018
14,Data Scientist,150000.0,100000,2018
5,Data Scientist,33684.0,50000,2018
2,Data Scientist,57000.0,100,2018
2,Data Scientist,8400.0,10,2018
11,Data Scientist,35222.0,100000,2018
2,Data Scientist,32628.0,10000,2018
8,Data Scientist,31320.0,1000,2018
26,Data Scientist,150000.0,50000,2018
5,Data Scientist,135000.0,50000,2018
14,Data Scientist,115000.0,100000,2018
5,Data Scientist,12250.0,100000,2018
2,Data Scientist,17544.0,100,2018
8,Data Scientist,125000.0,1000,2018
8,Data Scientist,117600.0,50000,2018
5,Data Scientist,65064.0,10000,2018
5,Data Scientist,80000.0,50000,2018
5,Data Scientist,92000.0,50000,2018
5,Data Scientist,97233.0,50000,2018
8,Data Scientist,11544.0,100,2018
5,Data Scientist,125123.0,100,2018
11,Data Scientist,143940.0,1000,2018
30,Data Scientist,91791.0,100,2018
5,Data Scientist,43224.0,50000,2018
8,Data Scientist,49311.0,100,2018
2,Data Scientist,75000.0,100,2018
5,Data Scientist,2640.0,100,2018
