,Experience_Years,Job_Position,Salary,Year
1919,3,3,85000.0,2021
1920,3,3,66000.0,2021
1921,3,3,73507.0,2021
1922,3,3,56788.0,2021
1923,3,3,64859.0,2021
1924,3,3,69809.0,2021
1925,3,3,68068.0,2021
1926,3,3,69809.0,2021
1927,3,3,70000.0,2021
1928,3,3,56763.0,2021
1929,3,3,59454.0,2021
1930,3,3,80000.0,2021
1931,3,3,62697.0,2021
1932,3,3,86000.0,2021
1933,3,3,64859.0,2021
1934,3,3,70264.0,2021
1935,3,3,56211.0,2021
1936,3,3,69957.0,2021
1937,3,3,62848.0,2021
1938,3,3,83200.0,2021
1939,3,3,86604.0,2021
1940,3,3,60752.0,2021
1941,3,3,76831.0,2021
1942,3,3,72426.0,2021
1943,3,3,75669.0,2021
1944,3,3,64859.0,2021
1945,3,3,86500.0,2021
1946,3,3,70000.0,2021
1947,3,3,85000.0,2021
1948,3,3,68507.0,2021
1949,3,3,70264.0,2021
1950,3,3,70000.0,2021
1951,3,3,82140.0,2021
1952,3,1,77556.0,2020
1953,3,1,65000.0,2020
1954,3,1,69000.0,2020
1955,3,1,63000.0,2020
1956,3,1,71000.0,2020
1957,3,1,79413.0,2020
1958,3,1,80000.0,2020
1959,3,1,68068.0,2020
1960,3,1,60000.0,2020
1961,3,1,68507.0,2020
1962,3,1,70000.0,2020
1963,3,1,73000.0,2020
1964,3,1,56460.0,2020
1965,3,1,75000.0,2020
1966,3,1,81074.0,2020
1967,3,1,65000.0,2020
1968,3,1,71093.0,2020
1969,3,1,59000.0,2020
1970,3,1,85000.0,2020
1971,3,1,64859.0,2020
1972,3,1,65000.0,2020
1973,3,1,72984.0,2020
1974,3,1,68068.0,2020
1975,3,1,70000.0,2020
1976,3,1,58373.0,2020
1977,3,1,66000.0,2020
1978,3,1,78250.0,2020
1979,3,1,79365.0,2020
1980,3,1,60000.0,2020
1981,3,1,69784.0,2020
1982,3,1,69482.0,2020
1983,3,1,59000.0,2020
1984,3,1,75000.0,2020
1985,3,1,60505.0,2020
1986,3,1,73000.0,2020
1987,3,1,75000.0,2020
1988,3,1,58686.0,2020
1989,3,1,64318.0,2020
1990,3,1,75660.0,2020
1991,3,1,58373.0,2020
1992,3,1,60984.0,2020
1993,3,1,86000.0,2020
1994,3,1,63778.0,2020
1995,3,1,60505.0,2020
1996,3,1,60000.0,2020
1997,3,1,58000.0,2020
1998,3,1,80000.0,2020
1999,3,1,60312.0,2020
2000,3,1,70000.0,2020
2001,3,2,77556.0,2020
2002,3,2,64859.0,2020
2003,3,2,73548.0,2020
2004,3,2,85000.0,2020
2005,3,2,72000.0,2020
2006,3,2,83194.0,2020
2007,3,2,58124.0,2020
2008,3,2,68068.0,2020
2009,3,2,56211.0,2020
2010,3,2,64630.0,2020
2011,3,2,64737.0,2020
2012,3,2,68507.0,2020
2013,3,2,56460.0,2020
2014,3,2,81074.0,2020
2015,3,2,71093.0,2020
2016,3,2,58368.0,2020
2017,3,2,84000.0,2020
2018,3,2,77556.0,2020
2019,3,2,58000.0,2020
2020,3,2,56211.0,2020
2021,3,2,65043.0,2020
2022,3,2,65000.0,2020
2023,3,2,72984.0,2020
2024,3,2,79164.0,2020
2025,3,2,69183.0,2020
2026,3,2,59454.0,2020
2027,3,2,58373.0,2020
2028,3,2,60000.0,2020
2029,3,2,59454.0,2020
2030,3,2,73507.0,2020
2031,3,2,59000.0,2020
2032,3,2,58686.0,2020
2033,3,2,60744.0,2020
2034,3,2,61368.0,2020
2035,3,2,64318.0,2020
2036,3,2,64859.0,2020
2037,3,2,60129.0,2020
2038,3,2,67561.0,2020
2039,3,2,65000.0,2020
2040,3,2,63778.0,2020
2041,3,2,58167.0,2020
2042,3,2,60505.0,2020
2043,3,2,60000.0,2020
2044,3,2,60312.0,2020
2045,3,2,79413.0,2020
2046,3,2,81000.0,2020
2047,3,2,68068.0,2020
2048,3,2,75669.0,2020
2049,3,2,70000.0,2020
2050,3,2,74970.0,2020
2051,3,2,59454.0,2020
2052,3,2,77556.0,2020
2053,3,2,64860.0,2020
2054,3,3,77556.0,2020
2055,3,3,64859.0,2020
2056,3,3,73548.0,2020
2057,3,3,85000.0,2020
2058,3,3,72000.0,2020
2059,3,3,83194.0,2020
2060,3,3,58124.0,2020
2061,3,3,68068.0,2020
2062,3,3,56211.0,2020
2063,3,3,64630.0,2020
2064,3,3,64737.0,2020
2065,3,3,68507.0,2020
2066,3,3,56460.0,2020
2067,3,3,81074.0,2020
2068,3,3,71093.0,2020
2069,3,3,58368.0,2020
2070,3,3,84000.0,2020
2071,3,3,77556.0,2020
2072,3,3,58000.0,2020
2073,3,3,56211.0,2020
2074,3,3,65043.0,2020
2075,3,3,65000.0,2020
2076,3,3,72984.0,2020
2077,3,3,79164.0,2020
2078,3,3,69183.0,2020
2079,3,3,59454.0,2020
2080,3,3,58373.0,2020
2081,3,3,60000.0,2020
2082,3,3,59454.0,2020
2083,3,3,73507.0,2020
2084,3,3,59000.0,2020
2085,3,3,58686.0,2020
2086,3,3,60744.0,2020
2087,3,3,61368.0,2020
2088,3,3,64318.0,2020
2089,3,3,64859.0,2020
2090,3,3,60129.0,2020
2091,3,3,67561.0,2020
2092,3,3,65000.0,2020
2093,3,3,63778.0,2020
2094,3,3,58167.0,2020
2095,3,3,60505.0,2020
2096,3,3,60000.0,2020
2097,3,3,60312.0,2020
2098,3,3,79413.0,2020
2099,3,3,81000.0,2020
2100,3,3,68068.0,2020
2101,3,3,75669.0,2020
2102,3,3,70000.0,2020
2103,3,3,74970.0,2020
2104,3,3,59454.0,2020
2105,3,3,77556.0,2020
2106,3,3,64860.0,2020
2107,3,1,70000.0,2019
2108,3,1,58000.0,2019
2109,3,1,63000.0,2019
2110,3,1,85000.0,2019
2111,3,1,59000.0,2019
2112,3,1,58830.0,2019
2113,3,1,65000.0,2019
2114,3,1,70000.0,2019
2115,3,1,60000.0,2019
2116,3,1,62000.0,2019
2117,3,1,82000.0,2019
2118,3,1,70000.0,2019
2119,3,1,80000.0,2019
2120,3,1,58000.0,2019
2121,3,1,66000.0,2019
2122,3,1,72800.0,2019
2123,3,1,79000.0,2019
2124,3,1,86000.0,2019
2125,3,1,60000.0,2019
2126,3,1,80000.0,2019
2127,3,1,83200.0,2019
2128,3,1,61000.0,2019
2129,3,1,86000.0,2019
2130,3,1,65000.0,2019
2131,3,1,64000.0,2019
2132,3,1,60000.0,2019
2133,3,1,60000.0,2019
2134,3,1,76000.0,2019
2135,3,1,70000.0,2019
2136,3,1,62000.0,2019
2137,3,1,72000.0,2019
2138,3,1,74000.0,2019
2139,3,1,85000.0,2019
2140,3,1,70000.0,2019
2141,3,1,60086.0,2019
2142,3,1,65000.0,2019
2143,3,1,72000.0,2019
2144,3,1,60000.0,2019
2145,3,1,72000.0,2019
2146,3,1,67500.0,2019
2147,3,1,84000.0,2019
2148,3,1,85000.0,2019
2149,3,1,85000.0,2019
2150,3,1,83500.0,2019
2151,3,1,72000.0,2019
2152,3,1,75000.0,2019
2153,3,1,75000.0,2019
2154,3,1,56724.0,2019
2155,3,1,84000.0,2019
2156,3,1,60000.0,2019
2157,3,1,85000.0,2019
2158,3,1,65000.0,2019
2159,3,1,69000.0,2019
2160,3,1,85000.0,2019
2161,3,1,75000.0,2019
2162,3,1,62000.0,2019
2163,3,1,72000.0,2019
2164,3,1,60000.0,2019
2165,3,1,60000.0,2019
2166,3,1,60000.0,2019
2167,3,1,58000.0,2019
2168,3,1,66000.0,2019
2169,3,1,79814.0,2019
2170,3,1,85000.0,2019
2171,3,1,68000.0,2019
2172,3,1,85000.0,2019
2173,3,1,80000.0,2019
2174,3,1,65000.0,2019
2175,3,1,65000.0,2019
2176,3,1,75000.0,2019
2177,3,1,75000.0,2019
2178,3,1,60000.0,2019
2179,3,1,64000.0,2019
2180,3,1,57000.0,2019
2181,3,1,65000.0,2019
2182,3,1,85000.0,2019
2183,3,1,85000.0,2019
2184,3,1,60000.0,2019
2185,3,1,75000.0,2019
2186,3,1,80000.0,2019
2187,3,1,63000.0,2019
2188,3,1,68000.0,2019
2189,3,1,68000.0,2019
2190,3,1,60000.0,2019
2191,3,1,60000.0,2019
2192,3,1,60000.0,2019
2193,3,1,70000.0,2019
2194,3,1,59000.0,2019
2195,3,1,65000.0,2019
2196,3,2,80000.0,2019
2197,3,2,58000.0,2019
2198,3,2,63000.0,2019
2199,3,2,60000.0,2019
2200,3,2,70000.0,2019
2201,3,2,65000.0,2019
2202,3,2,60000.0,2019
2203,3,2,82000.0,2019
2204,3,2,67000.0,2019
2205,3,2,60000.0,2019
2206,3,2,80000.0,2019
2207,3,2,86000.0,2019
2208,3,2,65000.0,2019
2209,3,2,66000.0,2019
2210,3,2,66000.0,2019
2211,3,2,72800.0,2019
2212,3,2,70000.0,2019
2213,3,2,79000.0,2019
2214,3,2,60000.0,2019
2215,3,2,86000.0,2019
2216,3,2,74000.0,2019
2217,3,2,80000.0,2019
2218,3,2,70000.0,2019
2219,3,2,80000.0,2019
2220,3,2,61000.0,2019
2221,3,2,65000.0,2019
2222,3,2,77000.0,2019
2223,3,2,80000.0,2019
2224,3,2,65000.0,2019
2225,3,2,70000.0,2019
2226,3,2,60000.0,2019
2227,3,2,72000.0,2019
2228,3,2,60000.0,2019
2229,3,2,74000.0,2019
2230,3,2,70000.0,2019
2231,3,2,60000.0,2019
2232,3,2,72000.0,2019
2233,3,2,60000.0,2019
2234,3,2,67500.0,2019
2235,3,2,69000.0,2019
2236,3,2,57750.0,2019
2237,3,2,82000.0,2019
2238,3,2,83500.0,2019
2239,3,2,65000.0,2019
2240,3,2,60000.0,2019
2241,3,2,56724.0,2019
2242,3,2,80000.0,2019
2243,3,2,60000.0,2019
2244,3,2,75000.0,2019
2245,3,2,62000.0,2019
2246,3,2,85000.0,2019
2247,3,2,80000.0,2019
2248,3,2,57000.0,2019
2249,3,2,60000.0,2019
2250,3,2,80000.0,2019
2251,3,2,70000.0,2019
2252,3,2,75000.0,2019
2253,3,2,75000.0,2019
2254,3,2,60000.0,2019
2255,3,2,77000.0,2019
2256,3,2,57600.0,2019
2257,3,2,82000.0,2019
2258,3,2,66000.0,2019
2259,3,2,80000.0,2019
2260,3,2,65000.0,2019
2261,3,2,75000.0,2019
2262,3,2,58000.0,2019
2263,3,2,85000.0,2019
2264,3,2,65000.0,2019
2265,3,2,63000.0,2019
2266,3,2,80000.0,2019
2267,3,2,83310.0,2019
2268,3,2,75000.0,2019
2269,3,2,72300.0,2019
2270,3,2,60000.0,2019
2271,3,2,75000.0,2019
2272,3,2,70000.0,2019
2273,3,2,78412.0,2019
2274,3,2,81000.0,2019
2275,3,2,70000.0,2019
2276,3,2,59000.0,2019
2277,3,2,65000.0,2019
2278,3,3,80000.0,2019
2279,3,3,58000.0,2019
2280,3,3,63000.0,2019
2281,3,3,60000.0,2019
2282,3,3,70000.0,2019
2283,3,3,65000.0,2019
2284,3,3,60000.0,2019
2285,3,3,82000.0,2019
2286,3,3,67000.0,2019
2287,3,3,60000.0,2019
2288,3,3,80000.0,2019
2289,3,3,86000.0,2019
2290,3,3,65000.0,2019
2291,3,3,66000.0,2019
2292,3,3,66000.0,2019
2293,3,3,72800.0,2019
2294,3,3,70000.0,2019
2295,3,3,79000.0,2019
2296,3,3,60000.0,2019
2297,3,3,86000.0,2019
2298,3,3,74000.0,2019
2299,3,3,80000.0,2019
2300,3,3,70000.0,2019
2301,3,3,80000.0,2019
2302,3,3,61000.0,2019
2303,3,3,65000.0,2019
2304,3,3,77000.0,2019
2305,3,3,80000.0,2019
2306,3,3,65000.0,2019
2307,3,3,70000.0,2019
2308,3,3,60000.0,2019
2309,3,3,72000.0,2019
2310,3,3,60000.0,2019
2311,3,3,74000.0,2019
2312,3,3,70000.0,2019
2313,3,3,60000.0,2019
2314,3,3,72000.0,2019
2315,3,3,60000.0,2019
2316,3,3,67500.0,2019
2317,3,3,69000.0,2019
2318,3,3,57750.0,2019
2319,3,3,82000.0,2019
2320,3,3,83500.0,2019
2321,3,3,65000.0,2019
2322,3,3,60000.0,2019
2323,3,3,56724.0,2019
2324,3,3,80000.0,2019
2325,3,3,60000.0,2019
2326,3,3,75000.0,2019
2327,3,3,62000.0,2019
2328,3,3,85000.0,2019
2329,3,3,80000.0,2019
2330,3,3,57000.0,2019
2331,3,3,60000.0,2019
2332,3,3,80000.0,2019
2333,3,3,70000.0,2019
2334,3,3,75000.0,2019
2335,3,3,75000.0,2019
2336,3,3,60000.0,2019
2337,3,3,77000.0,2019
2338,3,3,57600.0,2019
2339,3,3,82000.0,2019
2340,3,3,66000.0,2019
2341,3,3,80000.0,2019
2342,3,3,65000.0,2019
2343,3,3,75000.0,2019
2344,3,3,58000.0,2019
2345,3,3,85000.0,2019
2346,3,3,65000.0,2019
2347,3,3,63000.0,2019
2348,3,3,80000.0,2019
2349,3,3,83310.0,2019
2350,3,3,75000.0,2019
2351,3,3,72300.0,2019
2352,3,3,60000.0,2019
2353,3,3,75000.0,2019
2354,3,3,70000.0,2019
2355,3,3,78412.0,2019
2356,3,3,81000.0,2019
2357,3,3,70000.0,2019
2358,3,3,59000.0,2019
2359,3,3,65000.0,2019
2360,3,2,65000.0,2017
2361,3,2,75757.5757575758,2017
2362,3,2,70000.0,2017
2363,3,2,66000.0,2017
2364,3,2,65000.0,2017
2365,3,2,70000.0,2017
2366,3,2,58000.0,2017
2367,3,2,60606.0606060606,2017
2368,3,2,62500.0,2017
2369,3,2,66000.0,2017
2370,3,2,60000.0,2017
2371,3,2,71250.0,2017
2372,3,2,72000.0,2017
2373,3,2,56457.9171371493,2017
2374,3,2,77419.3548387097,2017
2375,3,2,63636.3636363636,2017
2376,3,2,58064.5161290323,2017
2377,3,2,60000.0,2017
2378,3,2,70000.0,2017
2379,3,2,64393.9393939394,2017
2380,4,1,71681.0,2022
2381,4,1,76783.0,2022
2382,4,1,82964.0,2022
2383,4,1,81666.0,2022
2384,4,1,88800.0,2022
2385,4,1,90000.0,2022
2386,4,1,73136.0,2022
2387,4,1,93000.0,2022
2388,4,1,90000.0,2022
2389,4,1,70771.0,2022
2390,4,1,78084.0,2022
2391,4,1,80000.0,2022
2392,4,1,88000.0,2022
2393,4,1,88000.0,2022
2394,4,1,76944.0,2022
2395,4,1,82094.0,2022
2396,4,1,89172.0,2022
2397,4,1,70276.0,2022
2398,4,1,65000.0,2022
2399,4,1,88464.0,2022
2400,4,1,66540.0,2022
2401,4,1,86088.0,2022
2402,4,1,85315.0,2022
2403,4,1,88464.0,2022
2404,4,1,80000.0,2022
2405,4,1,66372.0,2022
2406,4,1,70000.0,2022
2407,4,1,74310.0,2022
2408,4,1,70385.0,2022
2409,4,2,70000.0,2022
2410,4,2,76783.0,2022
2411,4,2,93846.0,2022
2412,4,2,82964.0,2022
2413,4,2,78912.0,2022
2414,4,2,81666.0,2022
2415,4,2,85315.0,2022
2416,4,2,72871.0,2022
2417,4,2,69372.0,2022
2418,4,2,94230.0,2022
2419,4,2,90000.0,2022
2420,4,2,73136.0,2022
2421,4,2,87000.0,2022
2422,4,2,90000.0,2022
2423,4,2,90000.0,2022
2424,4,2,66119.0,2022
2425,4,2,85893.0,2022
2426,4,2,79983.0,2022
2427,4,2,80000.0,2022
2428,4,2,74220.0,2022
2429,4,2,70750.0,2022
2430,4,2,88000.0,2022
2431,4,2,73128.0,2022
2432,4,2,70276.0,2022
2433,4,2,74500.0,2022
2434,4,2,69102.0,2022
2435,4,2,68446.0,2022
2436,4,2,74651.0,2022
2437,4,2,66372.0,2022
2438,4,2,86381.0,2022
2439,4,2,69318.0,2022
2440,4,2,86261.0,2022
2441,4,3,70000.0,2022
2442,4,3,76783.0,2022
2443,4,3,93846.0,2022
2444,4,3,82964.0,2022
2445,4,3,78912.0,2022
2446,4,3,81666.0,2022
2447,4,3,85315.0,2022
2448,4,3,72871.0,2022
2449,4,3,69372.0,2022
2450,4,3,94230.0,2022
2451,4,3,90000.0,2022
2452,4,3,73136.0,2022
2453,4,3,87000.0,2022
2454,4,3,90000.0,2022
2455,4,3,90000.0,2022
2456,4,3,66119.0,2022
2457,4,3,85893.0,2022
2458,4,3,79983.0,2022
2459,4,3,80000.0,2022
2460,4,3,74220.0,2022
2461,4,3,70750.0,2022
2462,4,3,88000.0,2022
2463,4,3,73128.0,2022
2464,4,3,70276.0,2022
2465,4,3,74500.0,2022
2466,4,3,69102.0,2022
2467,4,3,68446.0,2022
2468,4,3,74651.0,2022
2469,4,3,66372.0,2022
2470,4,3,86381.0,2022
2471,4,3,69318.0,2022
2472,4,3,86261.0,2022
2473,4,1,85000.0,2021
2474,4,1,74000.0,2021
2475,4,1,93000.0,2021
2476,4,1,75669.0,2021
2477,4,1,69800.0,2021
2478,4,1,65000.0,2021
2479,4,1,70264.0,2021
2480,4,1,78156.0,2021
2481,4,1,90000.0,2021
2482,4,1,65000.0,2021
2483,4,1,71340.0,2021
2484,4,1,74119.0,2021
2485,4,1,65799.0,2021
2486,4,1,77832.0,2021
2487,4,1,71340.0,2021
2488,4,1,77556.0,2021
2489,4,1,67020.0,2021
2490,4,1,83000.0,2021
2491,4,1,67000.0,2021
2492,4,1,73000.0,2021
2493,4,1,90000.0,2021
2494,4,1,65000.0,2021
2495,4,1,72000.0,2021
2496,4,1,88000.0,2021
2497,4,1,71093.0,2021
2498,4,1,70818.0,2021
2499,4,1,84806.0,2021
2500,4,1,81074.0,2021
2501,4,1,75000.0,2021
2502,4,1,90758.0,2021
2503,4,1,70000.0,2021
2504,4,2,77556.0,2021
2505,4,2,73511.0,2021
2506,4,2,80000.0,2021
2507,4,2,86478.0,2021
2508,4,2,86000.0,2021
2509,4,2,70368.0,2021
2510,4,2,66000.0,2021
2511,4,2,68102.0,2021
2512,4,2,78156.0,2021
2513,4,2,90000.0,2021
2514,4,2,83838.0,2021
2515,4,2,71340.0,2021
2516,4,2,70260.0,2021
2517,4,2,77832.0,2021
2518,4,2,77831.0,2021
2519,4,2,90758.0,2021
2520,4,2,77556.0,2021
2521,4,2,83000.0,2021
2522,4,2,67021.0,2021
2523,4,2,68748.0,2021
2524,4,2,77000.0,2021
2525,4,2,91514.0,2021
2526,4,2,77831.0,2021
2527,4,2,86478.0,2021
2528,4,2,85000.0,2021
2529,4,2,90312.0,2021
2530,4,2,71943.0,2021
2531,4,2,70818.0,2021
2532,4,2,70476.0,2021
2533,4,2,84806.0,2021
2534,4,2,73507.0,2021
2535,4,2,72612.0,2021
2536,4,2,86976.0,2021
2537,4,2,70264.0,2021
2538,4,2,81074.0,2021
2539,4,2,71093.0,2021
2540,4,2,70000.0,2021
2541,4,2,85000.0,2021
2542,4,2,83000.0,2021
2543,4,2,70150.0,2021
2544,4,2,88550.0,2021
2545,4,2,90000.0,2021
2546,4,3,77556.0,2021
2547,4,3,73511.0,2021
2548,4,3,80000.0,2021
2549,4,3,86478.0,2021
2550,4,3,86000.0,2021
2551,4,3,70368.0,2021
2552,4,3,66000.0,2021
2553,4,3,68102.0,2021
2554,4,3,78156.0,2021
2555,4,3,90000.0,2021
2556,4,3,83838.0,2021
2557,4,3,71340.0,2021
2558,4,3,70260.0,2021
2559,4,3,77832.0,2021
2560,4,3,77831.0,2021
2561,4,3,90758.0,2021
2562,4,3,77556.0,2021
2563,4,3,83000.0,2021
2564,4,3,67021.0,2021
2565,4,3,68748.0,2021
2566,4,3,77000.0,2021
2567,4,3,91514.0,2021
2568,4,3,77831.0,2021
2569,4,3,86478.0,2021
2570,4,3,85000.0,2021
2571,4,3,90312.0,2021
2572,4,3,71943.0,2021
2573,4,3,70818.0,2021
2574,4,3,70476.0,2021
2575,4,3,84806.0,2021
2576,4,3,73507.0,2021
2577,4,3,72612.0,2021
2578,4,3,86976.0,2021
2579,4,3,70264.0,2021
2580,4,3,81074.0,2021
2581,4,3,71093.0,2021
2582,4,3,70000.0,2021
2583,4,3,85000.0,2021
2584,4,3,83000.0,2021
2585,4,3,70150.0,2021
2586,4,3,88550.0,2021
2587,4,3,90000.0,2021
2588,4,1,67000.0,2020
2589,4,1,67000.0,2020
2590,4,1,85000.0,2020
2591,4,1,67215.0,2020
2592,4,1,75000.0,2020
2593,4,1,84795.0,2020
2594,4,1,70337.0,2020
2595,4,1,74000.0,2020
2596,4,1,86853.0,2020
2597,4,1,74000.0,2020
2598,4,1,69468.0,2020
2599,4,1,70000.0,2020
2600,4,1,70000.0,2020
2601,4,1,72000.0,2020
2602,4,1,78350.0,2020
2603,4,1,77000.0,2020
2604,4,1,70264.0,2020
2605,4,1,85000.0,2020
2606,4,1,90000.0,2020
2607,4,1,71340.0,2020
2608,4,1,70000.0,2020
2609,4,1,77500.0,2020
2610,4,1,77761.0,2020
2611,4,1,68000.0,2020
2612,4,1,64860.0,2020
2613,4,1,82155.0,2020
2614,4,1,81200.0,2020
2615,4,1,85000.0,2020
2616,4,1,90000.0,2020
2617,4,1,75000.0,2020
2618,4,1,80000.0,2020
2619,4,1,90482.0,2020
2620,4,1,80000.0,2020
2621,4,1,86853.0,2020
2622,4,1,85000.0,2020
2623,4,1,66593.0,2020
2624,4,1,68000.0,2020
2625,4,2,67000.0,2020
2626,4,2,67000.0,2020
2627,4,2,77522.0,2020
2628,4,2,67215.0,2020
2629,4,2,84795.0,2020
2630,4,2,80280.0,2020
2631,4,2,86853.0,2020
2632,4,2,78186.0,2020
2633,4,2,67021.0,2020
2634,4,2,86478.0,2020
2635,4,2,83522.0,2020
2636,4,2,77556.0,2020
2637,4,2,90000.0,2020
2638,4,2,78350.0,2020
2639,4,2,83619.0,2020
2640,4,2,77000.0,2020
2641,4,2,90000.0,2020
2642,4,2,71340.0,2020
2643,4,2,71093.0,2020
2644,4,2,81200.0,2020
2645,4,2,75000.0,2020
2646,4,2,70264.0,2020
2647,4,2,71093.0,2020
2648,4,2,80000.0,2020
2649,4,2,81074.0,2020
2650,4,2,75631.0,2020
2651,4,2,86478.0,2020
2652,4,2,82726.0,2020
2653,4,2,83907.0,2020
2654,4,2,66593.0,2020
2655,4,3,67000.0,2020
2656,4,3,67000.0,2020
2657,4,3,77522.0,2020
2658,4,3,67215.0,2020
2659,4,3,84795.0,2020
2660,4,3,80280.0,2020
2661,4,3,86853.0,2020
2662,4,3,78186.0,2020
2663,4,3,67021.0,2020
2664,4,3,86478.0,2020
2665,4,3,83522.0,2020
2666,4,3,77556.0,2020
2667,4,3,90000.0,2020
2668,4,3,78350.0,2020
2669,4,3,83619.0,2020
2670,4,3,77000.0,2020
2671,4,3,90000.0,2020
2672,4,3,71340.0,2020
2673,4,3,71093.0,2020
2674,4,3,81200.0,2020
2675,4,3,75000.0,2020
2676,4,3,70264.0,2020
2677,4,3,71093.0,2020
2678,4,3,80000.0,2020
2679,4,3,81074.0,2020
2680,4,3,75631.0,2020
2681,4,3,86478.0,2020
2682,4,3,82726.0,2020
2683,4,3,83907.0,2020
2684,4,3,66593.0,2020
2685,4,1,72000.0,2019
2686,4,1,80000.0,2019
2687,4,1,80000.0,2019
2688,4,1,85000.0,2019
2689,4,1,85000.0,2019
2690,4,1,80000.0,2019
2691,4,1,87500.0,2019
2692,4,1,65000.0,2019
2693,4,1,80000.0,2019
2694,4,1,69600.0,2019
2695,4,1,70000.0,2019
2696,4,1,90000.0,2019
2697,4,1,70000.0,2019
2698,4,1,71000.0,2019
2699,4,1,70000.0,2019
2700,4,1,80000.0,2019
2701,4,1,73102.0,2019
2702,4,1,65000.0,2019
2703,4,1,65000.0,2019
2704,4,1,77500.0,2019
2705,4,1,81000.0,2019
2706,4,1,80000.0,2019
2707,4,1,78000.0,2019
2708,4,1,74000.0,2019
2709,4,1,80000.0,2019
2710,4,1,75000.0,2019
2711,4,1,67000.0,2019
2712,4,1,66000.0,2019
2713,4,1,77000.0,2019
2714,4,1,65000.0,2019
2715,4,1,70000.0,2019
2716,4,1,85000.0,2019
2717,4,1,72000.0,2019
2718,4,1,72000.0,2019
2719,4,1,75000.0,2019
2720,4,1,72300.0,2019
2721,4,1,80000.0,2019
2722,4,1,90000.0,2019
2723,4,1,85000.0,2019
2724,4,1,72000.0,2019
2725,4,1,74250.0,2019
2726,4,1,70000.0,2019
2727,4,1,88000.0,2019
2728,4,1,75000.0,2019
2729,4,1,78000.0,2019
2730,4,1,86000.0,2019
2731,4,1,90000.0,2019
2732,4,1,82000.0,2019
2733,4,1,89000.0,2019
2734,4,1,70000.0,2019
2735,4,1,87000.0,2019
2736,4,1,67000.0,2019
2737,4,1,67000.0,2019
2738,4,1,70000.0,2019
2739,4,1,80000.0,2019
2740,4,1,70000.0,2019
2741,4,1,70000.0,2019
2742,4,1,78000.0,2019
2743,4,1,70000.0,2019
2744,4,1,65000.0,2019
2745,4,1,75000.0,2019
2746,4,1,77000.0,2019
2747,4,1,65000.0,2019
2748,4,1,78000.0,2019
2749,4,1,75000.0,2019
2750,4,2,70000.0,2019
2751,4,2,85000.0,2019
2752,4,2,86000.0,2019
2753,4,2,92000.0,2019
2754,4,2,75000.0,2019
2755,4,2,65000.0,2019
2756,4,2,80000.0,2019
2757,4,2,74000.0,2019
2758,4,2,80000.0,2019
2759,4,2,87000.0,2019
2760,4,2,94000.0,2019
2761,4,2,80000.0,2019
2762,4,2,85000.0,2019
2763,4,2,72352.0,2019
2764,4,2,71500.0,2019
2765,4,2,68000.0,2019
2766,4,2,80000.0,2019
2767,4,2,90000.0,2019
2768,4,2,73102.0,2019
2769,4,2,70000.0,2019
2770,4,2,87500.0,2019
2771,4,2,72000.0,2019
2772,4,2,74000.0,2019
2773,4,2,85000.0,2019
2774,4,2,66000.0,2019
2775,4,2,73000.0,2019
2776,4,2,72000.0,2019
2777,4,2,77000.0,2019
2778,4,2,70000.0,2019
2779,4,2,70000.0,2019
2780,4,2,75000.0,2019
2781,4,2,85000.0,2019
2782,4,2,85000.0,2019
2783,4,2,72000.0,2019
2784,4,2,65000.0,2019
2785,4,2,75000.0,2019
2786,4,2,74250.0,2019
2787,4,2,75000.0,2019
2788,4,2,89000.0,2019
2789,4,2,75000.0,2019
2790,4,2,94000.0,2019
2791,4,2,67000.0,2019
2792,4,2,70000.0,2019
2793,4,2,75000.0,2019
2794,4,2,70000.0,2019
2795,4,2,75000.0,2019
2796,4,2,78000.0,2019
2797,4,2,65000.0,2019
2798,4,2,80000.0,2019
2799,4,2,92000.0,2019
2800,4,2,65000.0,2019
2801,4,3,70000.0,2019
2802,4,3,85000.0,2019
2803,4,3,86000.0,2019
2804,4,3,92000.0,2019
2805,4,3,75000.0,2019
2806,4,3,65000.0,2019
2807,4,3,80000.0,2019
2808,4,3,74000.0,2019
2809,4,3,80000.0,2019
2810,4,3,87000.0,2019
2811,4,3,94000.0,2019
2812,4,3,80000.0,2019
2813,4,3,85000.0,2019
2814,4,3,72352.0,2019
2815,4,3,71500.0,2019
2816,4,3,68000.0,2019
2817,4,3,80000.0,2019
2818,4,3,90000.0,2019
2819,4,3,73102.0,2019
2820,4,3,70000.0,2019
2821,4,3,87500.0,2019
2822,4,3,72000.0,2019
2823,4,3,74000.0,2019
2824,4,3,85000.0,2019
2825,4,3,66000.0,2019
2826,4,3,73000.0,2019
2827,4,3,72000.0,2019
2828,4,3,77000.0,2019
2829,4,3,70000.0,2019
2830,4,3,70000.0,2019
2831,4,3,75000.0,2019
2832,4,3,85000.0,2019
2833,4,3,85000.0,2019
2834,4,3,72000.0,2019
2835,4,3,65000.0,2019
2836,4,3,75000.0,2019
2837,4,3,74250.0,2019
2838,4,3,75000.0,2019
2839,4,3,89000.0,2019
2840,4,3,75000.0,2019
2841,4,3,94000.0,2019
2842,4,3,67000.0,2019
2843,4,3,70000.0,2019
2844,4,3,75000.0,2019
2845,4,3,70000.0,2019
2846,4,3,75000.0,2019
2847,4,3,78000.0,2019
2848,4,3,65000.0,2019
