YearsCodePro,DevType,ConvertedComp,OrgSize,Year
20,Data Analyst,37834.0,1000-4999,2020
8,Data Analyst,64859.0,10000+,2020
2,Data Analyst,15192.0,10-100,2020
2,Data Analyst,37480.0,100-1000,2020
8,Data Analyst,51704.0,1,2020
4,Data Analyst,33972.0,10-100,2020
3,Data Analyst,2304.0,10-100,2020
10,Data Analyst,150000.0,100-1000,2020
25,Data Analyst,99450.0,10-100,2020
23,Data Analyst,32071.0,100-1000,2020
5,Data Analyst,95000.0,100-1000,2020
6,Data Analyst,25212.0,10-100,2020
4,Data Analyst,7200.0,10000+,2020
14,Data Analyst,116748.0,10000+,2020
15,Data Analyst,129259.0,1,2020
25,Data Analyst,75669.0,100-1000,2020
2,Data Analyst,50000.0,100-1000,2020
11,Data Analyst,57292.0,10-100,2020
3,Data Analyst,22020.0,1,2020
6,Data Analyst,68102.0,100-1000,2020
18,Data Analyst,1000000.0,2-9,2020
25,Data Analyst,140264.0,1,2020
22,Data Analyst,144730.0,1,2020
7,Data Analyst,91883.0,1000-4999,2020
10,Data Analyst,23352.0,10-100,2020
11,Data Analyst,44320.0,10-100,2020
11,Data Analyst,71345.0,100-1000,2020
9,Data Analyst,56211.0,10-100,2020
12,Data Analyst,39516.0,10000+,2020
20,Data Analyst,144000.0,100-1000,2020
3,Data Analyst,70000.0,1000-4999,2020
2,Data Analyst,3888.0,1,2020
12,Data Analyst,172957.0,10-100,2020
5,Data Analyst,45379.0,1,2020
21,Data Analyst,122000.0,100-1000,2020
3,Data Analyst,73000.0,5000-9999,2020
17,Data Analyst,116333.0,1000-4999,2020
12,Data Analyst,35672.0,100-1000,2020
3,Data Analyst,52996.0,1000-4999,2020
22,Data Analyst,110000.0,100-1000,2020
5,Data Analyst,17316.0,10000+,2020
30,Data Analyst,81074.0,10000+,2020
30,Data Analyst,100000.0,10-100,2020
10,Data Analyst,25260.0,10-100,2020
2,Data Analyst,44320.0,1000-4999,2020
23,Data Analyst,36948.0,1000-4999,2020
12,Data Analyst,72600.0,100-1000,2020
8,Data Analyst,86000.0,2-9,2020
3,Data Analyst,40717.0,100-1000,2020
3,Data Analyst,55000.0,10-100,2020
2,Data Analyst,62579.0,10-100,2020
25,Data Analyst,32424.0,2-9,2020
20,Data Analyst,90482.0,2-9,2020
18,Data Analyst,128100.0,100-1000,2020
5,Data Analyst,54049.0,10000+,2020
8,Data Analyst,10890.0,10000+,2020
10,Data Analyst,54977.0,10000+,2020
1,Data Analyst,22776.0,10000+,2020
33,Data Analyst,87868.0,100-1000,2020
3,Data Analyst,56460.0,1000-4999,2020
22,Data Analyst,64630.0,2-9,2020
Less than 1 year,Data Analyst,3300.0,10-100,2020
23,Data Analyst,2000000.0,1000-4999,2020
10,Data Analyst,50000.0,10-100,2020
3,Data Analyst,45241.0,10000+,2020
16,Data Analyst,100000.0,10-100,2020
2,Data Analyst,7116.0,100-1000,2020
3,Data Analyst,10000.0,1,2020
4,Data Analyst,8952.0,1000-4999,2020
4,Data Analyst,16860.0,10-100,2020
36,Data Analyst,13740.0,100-1000,2020
3,Data Analyst,75000.0,10000+,2020
5,Data Analyst,119000.0,10-100,2020
2,Data Analyst,18355.0,1000-4999,2020
6,Data Analyst,18000.0,1,2020
3,Data Analyst,40537.0,100-1000,2020
8,Data Analyst,12936.0,10-100,2020
32,Data Analyst,104000.0,100-1000,2020
2,Data Analyst,58264.0,10-100,2020
20,Data Analyst,811236.0,10000+,2020
4,Data Analyst,64859.0,10-100,2020
9,Data Analyst,30267.0,10000+,2020
3,Data Analyst,54049.0,10-100,2020
Less than 1 year,Data Analyst,4189.0,10000+,2020
1,Data Analyst,70000.0,10-100,2020
2,Data Analyst,28200.0,100-1000,2020
4,Data Analyst,58373.0,10-100,2020
1,Data Analyst,32315.0,100-1000,2020
2,Data Analyst,23220.0,10000+,2020
1,Data Analyst,7819.0,1000-4999,2020
3,Data Analyst,81074.0,1000-4999,2020
1,Data Analyst,37834.0,1000-4999,2020
22,Data Analyst,73404.0,1,2020
12,Data Analyst,206815.0,10-100,2020
4,Data Analyst,38778.0,100-1000,2020
12,Data Analyst,7500.0,10-100,2020
1,Data Analyst,4236.0,10-100,2020
7,Data Analyst,26605.0,10000+,2020
20,Data Analyst,105000.0,100-1000,2020
30,Data Analyst,32988.0,2-9,2020
5,Data Analyst,75000.0,10000+,2020
9,Data Analyst,118685.0,10000+,2020
2,Data Analyst,80000.0,100-1000,2020
2,Data Analyst,6981.0,1000-4999,2020
1,Data Analyst,279204.0,10-100,2020
4,Data Analyst,70000.0,1000-4999,2020
3,Data Analyst,8556.0,10-100,2020
20,Data Analyst,3960.0,10-100,2020
3,Data Analyst,13740.0,100-1000,2020
13,Data Analyst,77556.0,100-1000,2020
10,Data Analyst,45396.0,10-100,2020
37,Data Analyst,17520.0,2-9,2020
6,Data Analyst,20616.0,100-1000,2020
1,Data Analyst,38916.0,10-100,2020
2,Data Analyst,51704.0,100-1000,2020
22,Data Analyst,111341.0,100-1000,2020
5,Data Analyst,1000000.0,100-1000,2020
5,Data Analyst,54480.0,10-100,2020
35,Data Analyst,50000.0,2-9,2020
Less than 1 year,Data Analyst,45241.0,10-100,2020
15,Data Analyst,27492.0,5000-9999,2020
13,Data Analyst,71093.0,2-9,2020
15,Data Analyst,150000.0,10000+,2020
14,Data Analyst,149000.0,10000+,2020
1,Data Analyst,75500.0,100-1000,2020
8,Data Analyst,100000.0,10-100,2020
30,Data Analyst,100000.0,10000+,2020
4,Data Analyst,16488.0,2-9,2020
2,Data Analyst,57000.0,100-1000,2020
2,Data Analyst,0.0,1,2020
5,Data Analyst,25944.0,100-1000,2020
22,Data Analyst,110000.0,10000+,2020
15,Data Analyst,33780.0,10000+,2020
6,Data Analyst,28368.0,10-100,2020
32,Data Analyst,65147.0,10-100,2020
20,Data Analyst,150000.0,1000-4999,2020
5,Data Analyst,25860.0,10000+,2020
33,Data Analyst,155111.0,10-100,2020
21,Data Analyst,45401.0,100-1000,2020
Less than 1 year,Data Analyst,5400.0,1,2020
22,Data Analyst,140000.0,10000+,2020
2,Data Analyst,8244.0,100-1000,2020
5,Data Analyst,86000.0,10-100,2020
5,Data Analyst,59749.0,1000-4999,2020
7,Data Analyst,1440000.0,100-1000,2020
5,Data Analyst,90000.0,100-1000,2020
31,Data Analyst,96000.0,100-1000,2020
15,Data Analyst,48036.0,10-100,2020
1,Data Analyst,10992.0,5000-9999,2020
8,Data Analyst,120000.0,100-1000,2020
3,Data Analyst,13212.0,2-9,2020
4,Data Analyst,32988.0,5000-9999,2020
4,Data Analyst,64859.0,100-1000,2020
3,Data Analyst,21996.0,10000+,2020
2,Data Analyst,16560.0,1000-4999,2020
10,Data Analyst,25584.0,100-1000,2020
2,Data Analyst,105000.0,100-1000,2020
6,Data Analyst,135100.0,1,2020
1,Data Analyst,50000.0,1000-4999,2020
7,Data Analyst,2000000.0,100-1000,2020
4,Data Analyst,70000.0,10-100,2020
3,Data Analyst,22056.0,1000-4999,2020
7,Data Analyst,29659.0,1,2020
Less than 1 year,Data Analyst,32568.0,10000+,2020
Less than 1 year,Data Analyst,43239.0,10000+,2020
25,Data Analyst,82726.0,100-1000,2020
8,Data Analyst,101000.0,100-1000,2020
3,Data Analyst,19464.0,10000+,2020
14,Data Analyst,47826.0,2-9,2020
3,Data Analyst,10992.0,10000+,2020
5,Data Analyst,40489.0,100-1000,2020
3,Data Analyst,12000.0,100-1000,2020
6,Data Analyst,84000.0,10-100,2020
20,Data Analyst,98321.0,10-100,2020
5,Data Analyst,11544.0,10-100,2020
4,Data Analyst,48000.0,10-100,2020
1,Data Analyst,2000000.0,5000-9999,2020
6,Data Analyst,27852.0,2-9,2020
24,Data Analyst,48036.0,10-100,2020
8,Data Analyst,41232.0,10-100,2020
19,Data Analyst,64630.0,1,2020
10,Data Analyst,27492.0,10000+,2020
3,Data Analyst,65000.0,2-9,2020
25,Data Analyst,56723.0,100-1000,2020
6,Data Analyst,8676.0,10-100,2020
1,Data Analyst,363204.0,10-100,2020
25,Data Analyst,180000.0,10-100,2020
2,Data Analyst,72000.0,5000-9999,2020
18,Data Analyst,19788.0,1000-4999,2020
18,Data Analyst,21936.0,10-100,2020
2,Data Analyst,67000.0,100-1000,2020
2,Data Analyst,28056.0,1000-4999,2020
3,Data Analyst,71093.0,100-1000,2020
15,Data Analyst,12000.0,2-9,2020
15,Data Analyst,1020000.0,100-1000,2020
29,Data Analyst,112000.0,100-1000,2020
5,Data Analyst,1644.0,10-100,2020
10,Data Analyst,142000.0,100-1000,2020
8,Data Analyst,19236.0,100-1000,2020
Less than 1 year,Data Analyst,960000.0,1000-4999,2020
17,Data Analyst,17568.0,100-1000,2020
12,Data Analyst,10596.0,1,2020
3,Data Analyst,12972.0,10-100,2020
14,Data Analyst,23592.0,2-9,2020
10,Data Analyst,18096.0,10-100,2020
2,Data Analyst,23436.0,5000-9999,2020
23,Data Analyst,38784.0,10-100,2020
Less than 1 year,Data Analyst,635304.0,10-100,2020
24,Data Analyst,130000.0,10-100,2020
6,Data Analyst,105000.0,5000-9999,2020
2,Data Analyst,6588.0,10-100,2020
1,Data Analyst,85000.0,100-1000,2020
8,Data Analyst,65000.0,1000-4999,2020
30,Data Analyst,115002.0,10-100,2020
Less than 1 year,Data Analyst,43000.0,10000+,2020
2,Data Analyst,98000.0,10000+,2020
2,Data Analyst,65000.0,10-100,2020
3,Data Analyst,27511.0,10000+,2020
3,Data Analyst,34200.0,10-100,2020
9,Data Analyst,186000.0,10000+,2020
3,Data Analyst,59000.0,10-100,2020
17,Data Analyst,133000.0,10000+,2020
20,Data Analyst,113447.0,100-1000,2020
4,Data Analyst,150000.0,100-1000,2020
1,Data Analyst,403284.0,10000+,2020
16,Data Analyst,54049.0,10-100,2020
3,Data Analyst,15000.0,5000-9999,2020
5,Data Analyst,44028.0,100-1000,2020
22,Data Analyst,80000.0,10000+,2020
13,Data Analyst,60000.0,10000+,2020
20,Data Analyst,45252.0,100-1000,2020
4,Data Analyst,95126.0,10000+,2020
40,Data Analyst,51704.0,1,2020
15,Data Analyst,15120.0,2-9,2020
1,Data Analyst,1320.0,2-9,2020
4,Data Analyst,45241.0,1000-4999,2020
8,Data Analyst,100000.0,100-1000,2020
18,Data Analyst,8556.0,1,2020
20,Data Analyst,21996.0,2-9,2020
1,Data Analyst,50000.0,10-100,2020
6,Data Analyst,64630.0,10-100,2020
8,Data Analyst,64630.0,5000-9999,2020
9,Data Analyst,622644.0,10-100,2020
15,Data Analyst,30372.0,1,2020
15,Data Analyst,84019.0,10000+,2020
10,Data Analyst,250000.0,10000+,2020
1,Data Analyst,32556.0,100-1000,2020
10,Data Analyst,80925.0,1000-4999,2020
15,Data Analyst,130000.0,10000+,2020
11,Data Analyst,68068.0,100-1000,2020
2,Data Analyst,5124.0,10-100,2020
3,Data Analyst,5820.0,2-9,2020
5,Data Analyst,18000.0,2-9,2020
15,Data Analyst,210000.0,100-1000,2020
15,Data Analyst,98000.0,1000-4999,2020
1,Data Analyst,7548.0,1,2020
1,Data Analyst,63000.0,1000-4999,2020
33,Data Analyst,331200.0,100-1000,2020
12,Data Analyst,129718.0,2-9,2020
20,Data Analyst,56000.0,100-1000,2020
6,Data Analyst,130000.0,10000+,2020
18,Data Analyst,25944.0,2-9,2020
16,Data Analyst,38916.0,2-9,2020
30,Data Analyst,64859.0,10000+,2020
1,Data Analyst,19452.0,10-100,2020
2,Data Analyst,54049.0,100-1000,2020
3,Data Analyst,19674.0,10-100,2020
2,Data Analyst,100000.0,100-1000,2020
18,Data Analyst,32316.0,100-1000,2020
18,Data Analyst,51112.0,100-1000,2020
7,Data Analyst,1000000.0,1000-4999,2020
20,Data Analyst,35100.0,100-1000,2020
3,Data Analyst,400000.0,10-100,2020
Less than 1 year,Data Analyst,34591.0,100-1000,2020
9,Data Analyst,87000.0,100-1000,2020
5,Data Analyst,60200.0,1000-4999,2020
Less than 1 year,Data Analyst,66000.0,100-1000,2020
2,Data Analyst,14268.0,10-100,2020
4,Data Analyst,50775.0,10-100,2020
18,Data Analyst,907572.0,1000-4999,2020
13,Data Analyst,70000.0,10000+,2020
15,Data Analyst,21336.0,10-100,2020
21,Data Analyst,17200.0,10-100,2020
18,Data Analyst,64848.0,10-100,2020
Less than 1 year,Data Analyst,50000.0,10000+,2020
14,Data Analyst,27492.0,10-100,2020
11,Data Analyst,34578.0,1000-4999,2020
10,Data Analyst,90193.0,100-1000,2020
23,Data Analyst,80000.0,1,2020
16,Data Analyst,130000.0,1000-4999,2020
2,Data Analyst,22907.0,100-1000,2020
4,Data Analyst,140000.0,10000+,2020
2,Data Analyst,56723.0,100-1000,2020
3,Data Analyst,95000.0,5000-9999,2020
30,Data Analyst,23700.0,1,2020
2,Data Analyst,47648.0,10-100,2020
3,Data Analyst,85000.0,10-100,2020
15,Data Analyst,51888.0,2-9,2020
10,Data Analyst,518868.0,10000+,2020
3,Data Analyst,40000.0,10-100,2020
1,Data Analyst,1000000.0,10-100,2020
4,Data Analyst,72000.0,1000-4999,2020
Less than 1 year,Data Analyst,16164.0,10-100,2020
33,Data Analyst,250000.0,2-9,2020
30,Data Analyst,130000.0,100-1000,2020
4,Data Analyst,12936.0,10-100,2020
15,Data Analyst,150000.0,10000+,2020
10,Data Analyst,146981.0,5000-9999,2020
5,Data Analyst,13176.0,10-100,2020
15,Data Analyst,4189.0,10000+,2020
3,Data Analyst,5268.0,10-100,2020
4,Data Analyst,78350.0,5000-9999,2020
2,Data Analyst,26244.0,2-9,2020
5,Data Analyst,13188.0,5000-9999,2020
1,Data Analyst,37488.0,100-1000,2020
8,Data Analyst,95000.0,10000+,2020
7,Data Analyst,94000.0,1000-4999,2020
10,Data Analyst,80172.0,1000-4999,2020
28,Data Analyst,130000.0,10-100,2020
3,Data Analyst,36377.0,5000-9999,2020
1,Data Analyst,58792.0,5000-9999,2020
5,Data Analyst,85000.0,1000-4999,2020
2,Data Analyst,32664.0,100-1000,2020
2,Data Analyst,15120.0,100-1000,2020
10,Data Analyst,15732.0,1000-4999,2020
10,Data Analyst,44832.0,100-1000,2020
8,Data Analyst,110000.0,10000+,2020
20,Data Analyst,120252.0,1,2020
2,Data Analyst,8376.0,100-1000,2020
4,Data Analyst,77000.0,100-1000,2020
15,Data Analyst,168000.0,100-1000,2020
15,Data Analyst,56788.0,10-100,2020
5,Data Analyst,55847.0,1,2020
Less than 1 year,Data Analyst,12.0,100-1000,2020
8,Data Analyst,19236.0,10-100,2020
5,Data Analyst,51704.0,2-9,2020
24,Data Analyst,120089.0,1,2020
33,Data Analyst,110000.0,10-100,2020
4,Data Analyst,9216.0,100-1000,2020
2,Data Analyst,6204.0,1000-4999,2020
17,Data Analyst,73491.0,100-1000,2020
10,Data Analyst,153000.0,10-100,2020
10,Data Analyst,38421.0,10000+,2020
13,Data Analyst,135000.0,1000-4999,2020
7,Data Analyst,33202.0,10000+,2020
3,Data Analyst,33350.0,100-1000,2020
3,Data Analyst,4189.0,10-100,2020
Less than 1 year,Data Analyst,38778.0,10000+,2020
15,Data Analyst,8484.0,2-9,2020
2,Data Analyst,30267.0,10-100,2020
5,Data Analyst,22800.0,100-1000,2020
Less than 1 year,Data Analyst,80172.0,10000+,2020
1,Data Analyst,30022.0,100-1000,2020
Less than 1 year,Data Analyst,37079.0,10000+,2020
1,Data Analyst,13452.0,100-1000,2020
22,Data Analyst,86731.0,10000+,2020
4,Data Analyst,4284.0,100-1000,2020
1,Data Analyst,25944.0,10-100,2020
7,Data Analyst,78982.0,1000-4999,2020
10,Data Analyst,39996.0,2-9,2020
4,Data Analyst,12566.0,10-100,2020
5,Data Analyst,3852.0,10000+,2020
4,Data Analyst,32028.0,100-1000,2020
8,Data Analyst,969444.0,10000+,2020
7,Data Analyst,20176.0,10000+,2020
1,Data Analyst,3243.0,1000-4999,2020
2,Data Analyst,55130.0,10-100,2020
4,Data Analyst,6264.0,2-9,2020
1,Data Analyst,2412.0,100-1000,2020
5,Data Analyst,11867.0,10-100,2020
20,Data Analyst,51888.0,2-9,2020
3,Data Analyst,45401.0,10-100,2020
21,Data Analyst,42528.0,2-9,2020
5,Data Analyst,20760.0,1000-4999,2020
20,Data Analyst,80857.0,10000+,2020
6,Data Analyst,72966.0,100-1000,2020
3,Data Analyst,25944.0,10000+,2020
5,Data Analyst,32820.0,10-100,2020
8,Data Analyst,62424.0,1000-4999,2020
5,Data Analyst,11544.0,10-100,2020
4,Data Analyst,15564.0,10-100,2020
1,Data Analyst,54000.0,10-100,2020
8,Data Analyst,46698.0,1000-4999,2020
2,Data Analyst,11544.0,2-9,2020
1,Data Analyst,4440.0,10000+,2020
2,Data Analyst,12324.0,1000-4999,2020
Less than 1 year,Data Analyst,32429.0,100-1000,2020
4,Data Analyst,38162.0,100-1000,2020
15,Data Analyst,16754.0,10000+,2020
7,Data Analyst,67021.0,10000+,2020
5,Data Analyst,20943.0,2-9,2020
9,Data Analyst,120000.0,100-1000,2020
3,Data Analyst,28105.0,100-1000,2020
13,Data Analyst,64859.0,10-100,2020
2,Data Analyst,21974.0,100-1000,2020
1,Data Analyst,14400.0,10-100,2020
3,Data Analyst,48167.0,1000-4999,2020
3,Data Analyst,38916.0,10-100,2020
5,Data Analyst,415092.0,100-1000,2020
17,Data Analyst,44040.0,1000-4999,2020
4,Data Analyst,64630.0,10-100,2020
1,Data Analyst,2592.0,2-9,2020
21,Data Analyst,232667.0,10000+,2020
9,Data Analyst,62040.0,100-1000,2020
2,Data Analyst,11588.0,100-1000,2020
35,Data Analyst,85000.0,10-100,2020
11,Data Analyst,24000.0,100-1000,2020
5,Data Analyst,18960.0,100-1000,2020
14,Data Analyst,25944.0,2-9,2020
9,Data Analyst,138308.0,1000-4999,2020
6,Data Analyst,22644.0,10-100,2020
10,Data Analyst,5928.0,10-100,2020
2,Data Analyst,78066.0,10-100,2020
10,Data Analyst,39900.0,10-100,2020
1,Data Analyst,40070.0,5000-9999,2020
5,Data Analyst,103408.0,5000-9999,2020
7,Data Analyst,57372.0,10000+,2020
8,Data Analyst,13200.0,10-100,2020
3,Data Analyst,1176.0,2-9,2020
16,Data Analyst,480000.0,10-100,2020
9,Data Analyst,57156.0,10-100,2020
1,Data Analyst,13800.0,10000+,2020
3,Data Analyst,35672.0,1000-4999,2020
4,Data Analyst,121979.0,100-1000,2020
14,Data Analyst,11820.0,10-100,2020
20,Data Analyst,21996.0,10-100,2020
3,Data Analyst,20820.0,10-100,2020
8,Data Analyst,15120.0,100-1000,2020
2,Data Analyst,19236.0,10000+,2020
8,Data Analyst,26527.0,10000+,2020
4,Data Analyst,3348.0,100-1000,2020
8,Data Analyst,64630.0,10-100,2020
6,Data Analyst,50000.0,2-9,2020
31,Data Analyst,651468.0,1,2020
4,Data Analyst,100524.0,10000+,2020
13,Data Analyst,46764.0,10-100,2020
12,Data Analyst,30000.0,2-9,2020
25,Data Analyst,120000.0,100-1000,2020
12,Data Analyst,51887.0,2-9,2020
7,Data Analyst,130000.0,100-1000,2020
5,Data Analyst,32028.0,5000-9999,2020
21,Data Analyst,45241.0,1000-4999,2020
Less than 1 year,Data Analyst,10992.0,2-9,2020
15,Data Analyst,52.0,10000+,2020
Less than 1 year,Data Analyst,24350.0,100-1000,2020
6,Data Analyst,9084.0,10000+,2020
8,Data Analyst,51704.0,2-9,2020
7,Data Analyst,36000.0,1,2020
2,Data Analyst,432000.0,100-1000,2020
1,Data Analyst,10380.0,100-1000,2020
21,Data Analyst,16679.0,1000-4999,2020
2,Data Analyst,6816.0,100-1000,2020
Less than 1 year,Data Analyst,15564.0,10-100,2020
4,Data Analyst,25788.0,100-1000,2020
10,Data Analyst,9888.0,10-100,2020
27,Data Analyst,61368.0,100-1000,2020
36,Data Analyst,25850.0,1,2020
17,Data Analyst,32988.0,10-100,2020
6,Data Analyst,18555.0,2-9,2020
1,Data Analyst,624.0,10-100,2020
2,Data Analyst,19674.0,10-100,2020
2,Data Analyst,27372.0,10-100,2020
Less than 1 year,Data Analyst,53724.0,100-1000,2020
8,Data Analyst,16164.0,10-100,2020
8,Data Analyst,36000.0,10-100,2020
3,Data Analyst,64859.0,100-1000,2020
4,Data Analyst,8796.0,1000-4999,2020
11,Data Analyst,55211.0,100-1000,2020
3,Data Analyst,65000.0,100-1000,2020
Less than 1 year,Data Analyst,75000.0,1000-4999,2020
4,Data Analyst,43239.0,2-9,2020
5,Data Analyst,82155.0,10-100,2020
11,Data Analyst,74588.0,10-100,2020
3,Data Analyst,72984.0,10-100,2020
4,Data Analyst,20943.0,10000+,2020
25,Data Analyst,170000.0,10-100,2020
Less than 1 year,Data Analyst,40212.0,10-100,2020
4,Data Analyst,14160.0,1000-4999,2020
10,Data Analyst,2000000.0,1000-4999,2020
2,Data Analyst,54049.0,100-1000,2020
9,Data Analyst,70000.0,100-1000,2020
2,Data Analyst,8604.0,1000-4999,2020
10,Data Analyst,135000.0,10000+,2020
6,Data Analyst,75000.0,10000+,2020
25,Data Analyst,110000.0,1000-4999,2020
3,Data Analyst,51429.0,10-100,2020
11,Data Analyst,80000.0,2-9,2020
10,Data Analyst,32568.0,10-100,2020
3,Data Analyst,101000.0,10-100,2020
10,Data Analyst,80900.0,100-1000,2020
5,Data Analyst,8295.0,100-1000,2020
25,Data Analyst,105000.0,1000-4999,2020
9,Data Analyst,90000.0,10000+,2020
3,Data Analyst,25164.0,5000-9999,2020
3,Data Analyst,56000.0,10000+,2020
4,Data Analyst,111000.0,5000-9999,2020
1,Data Analyst,38194.0,10-100,2020
12,Data Analyst,1068000.0,10000+,2020
7,Data Analyst,16752.0,10-100,2020
30,Data Analyst,30000.0,1,2020
8,Data Analyst,120000.0,1000-4999,2020
7,Data Analyst,27025.0,10-100,2020
15,Data Analyst,250000.0,10000+,2020
5,Data Analyst,18000.0,10-100,2020
5,Data Analyst,2000000.0,10-100,2020
12,Data Analyst,25656.0,10-100,2020
1,Data Analyst,45000.0,10000+,2020
1,Data Analyst,25000.0,10-100,2020
20,Data Analyst,110000.0,10-100,2020
4,Data Analyst,70264.0,100-1000,2020
4,Data Analyst,85000.0,10000+,2020
8,Data Analyst,102693.0,100-1000,2020
3,Data Analyst,54532.0,100-1000,2020
12,Data Analyst,47270.0,1000-4999,2020
5,Data Analyst,25944.0,1,2020
19,Data Analyst,50952.0,10-100,2020
35,Data Analyst,120000.0,100-1000,2020
1,Data Analyst,5028.0,5000-9999,2020
25,Data Analyst,580000.0,10000+,2020
13,Data Analyst,90000.0,100-1000,2020
2,Data Analyst,55224.0,1000-4999,2020
9,Data Analyst,219741.0,1,2020
18,Data Analyst,125000.0,10000+,2020
7,Data Analyst,105000.0,5000-9999,2020
7,Data Analyst,48644.0,1,2020
Less than 1 year,Data Analyst,70000.0,10000+,2020
4,Data Analyst,2000000.0,10-100,2020
10,Data Analyst,71345.0,10000+,2020
7,Data Analyst,50000.0,100-1000,2020
4,Data Analyst,45000.0,2-9,2020
4,Data Analyst,37620.0,1000-4999,2020
7,Data Analyst,2000000.0,10-100,2020
6,Data Analyst,70000.0,100-1000,2020
30,Data Analyst,23591.0,2-9,2020
5,Data Analyst,85000.0,100-1000,2020
3,Data Analyst,137000.0,5000-9999,2020
1,Data Analyst,71500.0,10000+,2020
3,Data Analyst,22907.0,10000+,2020
4,Data Analyst,90000.0,1000-4999,2020
17,Data Analyst,25296.0,10-100,2020
Less than 1 year,Data Analyst,4944.0,10-100,2020
2,Data Analyst,105000.0,10-100,2020
2,Data Analyst,130000.0,5000-9999,2020
19,Data Analyst,175000.0,2-9,2020
14,Data Analyst,99480.0,10000+,2020
3,Data Analyst,68068.0,10-100,2020
6,Data Analyst,85000.0,10000+,2020
16,Data Analyst,29520.0,10-100,2020
22,Data Analyst,64630.0,10-100,2020
16,Data Analyst,95000.0,10-100,2020
4,Data Analyst,71340.0,10-100,2020
8,Data Analyst,72385.0,10-100,2020
Less than 1 year,Data Analyst,3300.0,2-9,2020
24,Data Analyst,28860.0,10-100,2020
7,Data Analyst,2000000.0,10-100,2020
1,Data Analyst,85385.0,1000-4999,2020
20,Data Analyst,120000.0,10000+,2020
25,Data Analyst,155000.0,10000+,2020
15,Data Analyst,24000.0,2-9,2020
20,Data Analyst,134230.0,10000+,2020
20,Data Analyst,70668.0,1,2020
24,Data Analyst,32316.0,10-100,2020
1,Data Analyst,12972.0,5000-9999,2020
2,Data Analyst,4320.0,10-100,2020
3,Data Analyst,150000.0,10000+,2020
28,Data Analyst,1000000.0,2-9,2020
9,Data Analyst,37620.0,1000-4999,2020
5,Data Analyst,27516.0,1000-4999,2020
6,Data Analyst,4596.0,100-1000,2020
27,Data Analyst,103408.0,5000-9999,2020
15,Data Analyst,68507.0,10-100,2020
12,Data Analyst,100000.0,1000-4999,2020
9,Data Analyst,77832.0,1,2020
5,Data Analyst,81500.0,100-1000,2020
14,Data Analyst,194577.0,1,2020
1,Data Analyst,5496.0,1000-4999,2020
4,Data Analyst,52775.0,1000-4999,2020
7,Data Analyst,6240.0,100-1000,2020
3,Data Analyst,31641.0,10000+,2020
39,Data Analyst,96000.0,2-9,2020
22,Data Analyst,250000.0,100-1000,2020
15,Data Analyst,140000.0,10000+,2020
1,Data Analyst,19458.0,10-100,2020
1,Data Analyst,53448.0,1000-4999,2020
14,Data Analyst,19956.0,10-100,2020
10,Data Analyst,576000.0,10-100,2020
9,Data Analyst,56000.0,10-100,2020
2,Data Analyst,44965.0,10000+,2020
5,Data Analyst,75669.0,1000-4999,2020
4,Data Analyst,70000.0,10-100,2020
3,Data Analyst,70000.0,10-100,2020
5,Data Analyst,7032.0,10-100,2020
8,Data Analyst,100000.0,10-100,2020
13,Data Analyst,37752.0,100-1000,2020
6,Data Analyst,25296.0,10000+,2020
5,Data Analyst,6000.0,10-100,2020
